path,labels
f3aa96f6fa,जस्तै यो उर्दु भाषामा
f447b178c2,गण्डकी अञ्चलको
e9c5a4b799,कृपा प्राप्त हुनाले
7688afe806,साझा संस्थान र पिसिओ
5d6eb44c8a,यो नाम कापुचिन
79948a3141,ताजमहललाई दिल्लीका सम्राट
ce8778aa7e,तथ्यहरूको स्रोत खुलाएर
1ed009182b,लिन्डा एन हप्किन्स
c0b0f383c7,आफ्नो परिचय दिनुहोस्
940de840bb,उपाध्यक्ष हुनुभयो
ab13e0edd7,सामान्यतया धनु र मीन राशि
8316ca38d2,किमीको भूचुम्बकीय
208807130a,युएस नेवीको ग्रेट
bfc536b8e3,मानिसहरू बसोबास
c03b73988e,ग्रह र अन्य
ada71a3bdf,लासलाई नदी किनारमा
e6381b31b9,वृद्धि भएको छ
87a1b41e72,भएको यो माछा
f92dabaf63,चलाउन सक्छौं
abd40985e3,सुप्रिम कोर्टमा मुख्य
8b52666ab1,नोकरीमा लागेका छन्
517cd29cc6,सन् १९९२ अप्रिलमा
c22feebc7e,चौधौँ शताब्दीमा सिम्रौनगढका
96a4aa6fb0,वातरक्त निको हुन्छ
19dcf40516,राम बन्ने छ
54956eb4e2,सन्दर्भमा
122e74b801,पार्न सकिन्छ
017472eaad,लागि युद्ध गरिनेछ
1731630c57,परम्परा आयोजना
c88232e8ea,प्रमाणित भएको छैन
42db5aed78,चिनी चिल्लो पदार्थ र प्रोटिन हुने भएकाले गाईवस्तुले यसको घाँस मन पराउँछन्।
70b4bbdd4d,उपनिवेश बन्यो र
0363a46d53,इमा भएको थियो
d23f9b2eec,भएको विरुद्धमा
94593bbe9e,मैले सबैजनालाई यसबारेमा
efbbed8d4f,लडाईँँ झगडा गर्ने गर्थे
ab14c48d68,लगाउनेहरूमा समेत कुर्कुच्चा
799ae3a5d0,बयान गरिएको छ
f55b6a3146,धेरै साना क्षेत्रहरूतर्फ
c497252249,सञ्चालित सामुदायिक
eb4dc0bd18,ऐनालाई पहिलेकै
9ab3f58e8a,खनाल जेल परेका थिए
0b99e7117a,प्युर्तो रिको देशका
b2589af626,आकारको पंक्षी हो
20edab403f,अश्विनीकुमारको व्रत पूजा
nep_3960_5547039951,नेपालको पोखरा बाग्लुङ सडक राजमार्गलाई नेपालका प्रसिद्ध नेपाली आधुनिक कवि भुपी शेरेचनको नाममा नामाङ्कित गरिएको छ
e8394dd6ab,यस मन्दिरमा औँशी
ed95bcd7fe,ब्यारिमोर पहिले शाकाहारी
e7907b2a8d,सहरहरूमध्येको एउटा
70c92c95b7,पहाडी क्षेत्रमा रहेको
921544e679,यसमध्ये पुरुष ४५% र महिला ५५% छन्।
cd83528a4e,यस गाविसमा कुरिलो
be91333d3f,उहाँको धारणा छ
fce92c4af6,गोकर्ण चोभार आदि
f49e17e2e8,जनाको मन्त्रीमण्डल बन्यो
65ee813ebf,यो पत्रिकाको सम्पादन कार्य श्याम प्रसाद वाग्लेद्वारा भएको छ।
89ca3dff45,१९६७ एक जर्मन
ef9b58e4fe,नयाँ नेपाल
95d785164e,ओझेल भएको हुँदा
f803a27c90,महिलाहरूको सङ्ख्या
73bc583f67,कपर सिलिकेट हो
dae616bf13,रूपमा बटनी बेको
09a82d88b8,मिथिला क्षेत्रको लोककलाका
5e83340cbe,एक भिडियो अपलोड
26fe58e656,धारणा स्वैच्छिक छनौट
ff020eb48f,यतिमात्र होइन अमूल्य
f1e5f6ed72,दनुवार भाषाको पौडाइबाट अपभ्रंश भएर पौराही नाम रहन गएको भन्ने विश्वास छ।
dcb4496dbe,समाजसेवीको आवश्यकता छ
c1469b40ea,पुरानो व्‍यापारिक मार्गमा
834bb87eef,मोह र अहंकार मध्य
e734b992c3,प्रत्यक्ष हानि हुने
6ff9f2a889,फेन्सिङ खेलमा सुरक्षित
d277a2fbe9,परीक्षण सुरु गरे
7d5710b611,मन पर्ने एलन
ddd6a1ce63,खाने तरिकाहरू उदाहरणका
f3a26c0fb8,भने सोही माछा
b5b58e1e79,उनीहरूकै काम थियो
441eaa110b,अन्तिम समय ईशापूर्व
26b6b32a08,सासाराम बिहारको एक
3e05093066,इगत गर्ने क्रममा
Voice920,आजको दिनमा समाजमा समस्याहरु बढ्दै गएको छ ।
8d9f4aa2a7,रातो कपडा लगाउने
942804c914,फ्रान्सेली ३०००
6afb55c856,जसले ग्लीको
e725b546b1,प्रतिशत भूभाग पहाडहरूले
f7f06a8de9,लोकपालमा न्यायाधीश सांसद
2566f4d10d,डाँडागाउँखोटाङ खोटाङ जिल्लामा
8736f7e469,विशेषगरी बाहुन क्षेत्री
f5cb406a13,दशरथ पुत्र रामको पराक्रम
1339259fd7,हत्याराहरूको सानो
7477477880,बिहारको अन्य भागहरूबाट
0125151149,भूमिकाको लागि राष्ट्रिय
b2463cc8d2,नेपाली काङ्ग्रेसका वरिष्ठतम
6a2554d91a,प्रयास गरेको छ
ad76afdee6,सेवा उपलव्ध गराउने
5b770ea2a3,पानीबाट निस्कन्छन्
d2c6d29483,जो कि मध्य
nep_3614_3907065265,यो खोँच विश्वकै सबभन्दा गहिरो खोँच मानिन्छ
cc01eb87a4,शालिग्राम खास गरी
94d21663ee,गणतन्त्रलाई संस्थागत गर्ने
eaf6b3a1c1,आफ्नो सलक्क परेको
b37563a3a7,सहयोग रकम
9a15da2f1c,अनिश्चित थिए उनलाई
ed5b9ffb35,त्यहाँका जनजाति हुन्
ebd73554e1,२०२८ जेठमा प्रकाशित
ef252afbf2,आयुर्वेदिक प्रणाली अनुसार
a6f27095db,कवि भनेका त
55b7e4d72f,थिए र उनको वानी
b3b0aa3c63,उत्तरगयासमेत मानिने यो
34c3a1f0d0,कीर्तिबममा थियो
ac39ba59e4,जबकि सन् १९३९
eb24ae46fe,हुने वा बिग्रन सक्ने
3e5603fe01,हुने थिएँ साथै
fd08bfe2c9,सन्तान छन्
0acbe37f3c,बहादुर शाह जफर
de8f0f80de,मुसलमान समुदायका हजारौँ
eb4887b5c1,बहुधा एक नै
03ddca0ab0,जस्तै जंकोट कोर्चबाङ
b52e2cd595,पथरी बहुमुखी क्याम्पस
e702ed371b,यस्ता मानिसहरूलाई
cbd3b5880d,परेको लामो खुट्टाको
ba8f30533e,माझका कुनै पनि
7006decb31,सबैभन्दा सफल कन्सर्ट
e5b080cbbe,श्रमिक मजदूर माग्ने
dbc018dc93,२ आवश्यक भएमा
a378ae9407,पाटन दरबार क्षेत्रमा
a9280719eb,निष्पक्ष हुन नसकेको
7c8374a9ed,अस्ट्रेलिया अस्तित्वमा आयो
29df6c4f3c,गर्दा कर्नाटकका कर्नाटवंशी
dd2a9e4ee5,पनि अनुरोध गर्दछु
fb790feba6,वन्यजन्तु तथा चराहरू
nep_0546_8288093433,कालोटाउके विरहीचरी नेपालमा पाइने एक प्रकारको चराको नाम हो
Voice525,हामी नेपालीले आफ्नो ज्ञानले सबैलाई पवित्र बनाउनुपर्छ।
cf1d3fe5b2,के तपाईँ कुनै
00ea995040,दक्षिण पूर्वी अस्ट्र्रेलियाका
6cec4779e8,अरू ढोका विशेष
9704400bfc,सुधार हुन
a36f60c580,मा घोडेदेखि पोलो
ddbf120553,एप्पलले सेप्टेम्बर १४
73f0944ca2,खेलाडीहरूको समूह हो
fdfb0f238b,ईसाले धेरै
bf491511c0,दिनसम्म चल्दछ
650792ce7a,प्रयोग भएको
bfd3b89a14,मेरो सराहना गर्नु
e2be085a5b,रग्बी विश्वकपको आयोजना गरेर
8e6c77939d,कार्टा तथा बिल
fa9209413e,रमाउनु हुने छ
c30daa7ed5,सङ्स्थापकीय भूमिका
9bfd6303dd,नं १ का क्षेत्रीय
f86d9a69e0,पहिले स्थापित भएको
53dd5cf52b,जस्ता सबैजसो बिरुवा
a1dce4cce5,विश्वास गरिएको स्थानीय
c30469b7b1,यो आफैँ हराउँछ
68bda18a29,पनि विख्यात थिए
a74fa65200,रहेका समुदायलाई
nep_9407_1315910654,यस मठका देवलहरूमा धेरै सुन्दर चित्रकला गरिएको छ
6708d13e89,साधुसन्तका अगाडि
75b20905c7,दास अनुमान गर्नुहुन्छ
856ac2550f,इस्लामी वास्तुकलामा पाइने गिरिह
3f9d4955b7,वर्णन महाभारतमा पाइन्छ
nep_5687_9381893880,भारतमा यो नदीमा अन्य सहायक नदीहरू त्यहाँ मिसिन्छन् र महाकाली नदीलाई भारतमा शारदा नदी भनिन्छ
Voice26,"बनारसमा म जन्मेँ, त्यहीं हुर्के ।"
94b019e5c8,मखमली चोली घलेक्क
ce625b55fe,पनि गरेका थिए
53b0ea9f55,साधारण अनपढ जुलाहा हुँ
5b875371fa,मुटु कलेजो फियो
5cce6fa5cc,टेलिभिजन फन्ड पब्लिक
cd70764962,उनले अमेरिकाका साथै
f33b18e5ea,निर्देशक मनमोहन देसाईले
7c2ce263d0,बोस सेन सन्याल
nep_2099_3236525110,केरलका धेरै प्रसिद्ध वैज्ञानिकहरू विज्ञानको विविध शाखाहरूमा अझै कार्यरत छन्
fcbda99c66,बर्मेली सैनिक जुन्तालाई
63d50ebdeb,वागभैरव थुम्कोमा बसेर
69a53c9031,फारसी सम्प्रदायका मानिसहरू लासलाई एउटा कुनै अग्लो स्थानमा राख्छन्।
a498bd2c38,अपनाउनु पर्ने हुन्छ
7018780c54,२०१४ सालदेखि
941ec8e6ed,जन्म ४ अगस्ट
af05a51e28,क्रमलाई परम्परा भनिन्छ
776c214b03,यदि यस पृष्ठलाई
d51e879b52,उक्त स्थानमा सतीदेवीको जिब्रो पतन भएको मानिन्छ।
4726828f25,पोखरीको पानीमा मिसिदा
b9e3163def,नन्द नगर कपिलवस्तु जिल्लामा पर्ने एउटा गाउँ विकास समिति हो।
f18b77bd84,प्रतियोगीहरूलाई दुई श्रेणीमा
d8995315dc,अचेल यस खेलको
f6300df5bf,यसमा उनले दशवटा
df67ed07d2,विष्णुको रूपमा
1600e07981,थियो कि १९९९
c4c6ac763a,अंशावतार थिए
8c883611ff,१५ किलोमिटर
cbac375a5a,गर्मीको लहर धूलो
ed2cd35491,तन्त्रशास्त्रमा सिद्धको अर्थ
cb23f8d754,त्यसैले विधवा म
c44dcbde49,बाहिर लान पाउने छैनन्
e8c783ccb0,चिराइतो चटामसी पदमचाल्नो
21d847ff0e,९ वर्ष सम्म
678ddecbcf,उनले भारतको पुनर्गठनको मार्गमा आएको हर चुनौतीको समझदारीपूर्वक सामना गरे।
ec6ae4d3bc,घटनाहरू जुन मानिसको
40d4170099,खण्डहरुलाई अर्को लेखमा
ab225ab802,विद्वताको सङ्केत गर्दछ
5631a70e26,पार्टी अफ अस्ट्रेलियालाई
473275ba45,राज्य गुजरातको
fcb304c063,कामको प्रचार
dcfe92f398,प्याजीकाने बुङ्गेचरा नेपालमा
b2896666fb,यसको श्रेय तपाईँलाई
4420cfd0c8,समाजमा बिसौँ र उन्नाइसौँ
f0925c5c25,साल कार्तिक २३
e383660faa,आवश्यक मानिन्छ
7e42a9c6d5,यस फोर्समा अधिकांश
c5ff68e0cb,परमाणु इलेक्ट्रोनमा
6cf9797b87,चाल्नुपर्ने कदमको
e3a0e258a9,उसलाई छालाको जुता
8a29a645f5,केहीमा हुँदैनन्
ae4e17b12a,तर पनि यो
476d902b15,डाँडाफया नेपालको
bd8d4d8b91,निर्वाचन घोषणा पत्रअनुसार
0b90b0056b,१८०४ सम्म अब्राहमहायसिन्थ
e19af47de7,नामको पृष्ठ बनाएँ
f3a7c656aa,मन्दिरको मुख्य आकर्षण
f8b93726c7,महानन्द ठाकुर बताउनुहुन्छ
d50d28d587,अभियान पत्रिका एक
488ed5fa62,तपाईँको सहायताको
d6c765e688,जुन ४४ मात्राहरूलाई
dd897c8d9f,आज पनि उनी
e6eb4360c8,बोल्दामा सजिलो
2d607fea9f,मैले यो पात्रलाई
e45bffe4a2,साझा प्रकाशन हो
e4f0fa62cd,यो युद्ध अलोकप्रिय भयो
7e14e58dee,नगरिएको हुनाले
f4ed9823ed,मसीद्वारा लेखिन्छ
67c9b35a15,रोगीलाई टोक्छ र
dacf50d3ea,बाँड्न सकिन्न
2e4806bf82,नक्षत्रको गणना गरिन्छ
f9a5fe64e2,पाण्डेद्वारा लेखिएको कृति हो
ecf510a4ff,क्रिकेट खेलाडी हुन्
b5eed4f486,चौँरी गाई धेरै
0379e02230,विद्या पाइन्छ
b6922a393a,रोगहरूमा आराम
6fe081741e,करिब १४८ वर्ष
0ac4e0700b,कवि हरिदासको धु्रवचरित्र
95aed300e8,त्यसको उत्तर पूर्व
d6406ed3d8,यहाँ विभिन्न अन्य
8c2764ba28,आनुवंशिकी त्यो विज्ञान हो
070d7380e6,मर्यादित बनाउँछ
97fe50c2b7,उनले एउटा
b6cfb9f9f9,के थियो भने
fc100fe8cd,सन् १९९७ मा
d7017616c6,नर्सिन्घा अठारमा विश्व
ed55715209,त्यहाँ गाविसहरूका नाम
d28a6782f5,सबैभन्दा ठूलो नदी
3dac9226d2,व्यक्तिका बारेमा
f07f58b75d,१९४७ मा भारत स्वतन्त्र
dbcbd4e805,सो पाटी
b0005da2ca,एकातिर उनले अद्वैत
eb5a5a2f59,फिदिम झापाको बिर्तामोड
80b5d843f6,रोगहरू निको
8af9be444c,किटु पश्चिममा झ्याल
62cf98d53d,स्थलहरूमा पर्दछ
b70f7a5cd3,उप्रेतीहरूको गोत्र
73af045353,त्यसपछि फेरि योद्धराजा
ac9ccf9a7f,लोकप्रियता अझ
baa12963e1,अनुसार उनले त्यस
3e1d6759fe,कसम खाए कि
5eca4eebc3,गरेको पनि लेख्नुभएदेखि
c4c802cbb6,र सामान किन्न
b6036b2c84,लागि जरूरी छैन
7604fc7f97,सम्बन्धित जनताहरूको भूमिको
4f6f5f032b,उसको कटुताको कथा
d84ce997ff,यस जातिमा लासलाई
74c61ca644,अनि काम थाल्नुभन्दा
b9a864207b,राखिएको कारमा
c44de0ba08,झारग्राम मह्कुमा भारतीय
411cdad049,टुङ्ना काठ र बाँसबाट
428a7faee6,विमानस्थलको आर्थिक आयको झण्डै आधा भाग यहाँ रहेका व्यवसायहरू मार्फत उठ्दछ।
bd56a7b74d,गर्नुपर्छ भन्ने
5c4bd2a608,एरिस्टोटलवाद र इस्लामी
6270a3b62f,कैलाली मिति २०६७
4086891617,बोट बिरूवाको
f51c29fb81,अन्य जीवहरूको टाउको
66343593bd,प्रकाशित हुँदैछ
f4e0bc9fdb,एक संकटपूर्ण पूर्व
8951af15a2,त्यस भू उपग्रहको एउटा भाग
50a56ec654,आफ्नो पढाइको अभ्यास
e5bf699e8d,पुग्नका लागि सायद
e01016b0e3,आरम्भ हुन्छन्
d6232f9d58,नगरको जिल्ला मुख्यालय छ
d54a608fb5,७२ हेक्टरमा फैलिएको
ddcc6ce6c4,यी दुवै लेखका
56b6fab4fd,आङसान सुकीलाई
a03fc62957,विज्ञानहरूमा विभाजित गर्न
bfe83f8f02,या कुनै समारोहमा
db05166cb6,झलकमानले विभिन्न
cbf3a696a2,अखिल भारतीय साहित्य
cbdd003d01,तर यसबाट शेर्पाहरूको
a2b1f2ed7d,खोज्ने जात्रा परम्पराअनुसार
de170fafc4,गुरु गोविन्द सिंह
aaed268816,भोटाको आकारको
912386b57e,उहाँ भुटानका
6fbff4a8ab,रहेको यो ताल
7b5f64b02a,तर राज्यले
4057fa8167,युवाले हाम्रो साथ
ebdf115b61,राज्यलाई घेराउ गर्न
fde34ed6bb,प्रकाश ऊर्जा भन्दछन्
d29058b750,भौगोलिक अवस्थिति उसका
b0eff94c24,गीत गाउन मौका
7eda8dffec,समितिमध्ये सदरमुकाम मुसिकोटबाट
891c7138b2,राखेको छ र
093cc4c6a0,सिमाना हुन पुग्यो
21225a9f90,यो विभाग नगरका
e1e7ca0185,पदार्थ सब्स्टैंस
8f465daf26,त्यसमा पनि संहारकर्ता
973697a065,ल्याउने विशेष कदमहरू
06e111c844,गरी दुईटा दशैँपर्व
a855d74ebc,यसको शिखर एक
f4ff25f673,प्राणीहरूको हात खुट्टाको
5226fd197c,उजागर गराउने
Voice660,"हामी नेपालीले कर्म मात्र गर्नुपर्छ, फलको अपेक्षा गर्नु हुँदैन।"
f7c992ef01,यसको प्रयोगको
7638bb18f3,जब दुर्योधनले पाण्डवहरूलाई
f8f6bff4b8,ग्याँसको मिश्रण हो
b644e05be3,विधवा सन् १९४३ मा
719fd0035e,सन् १९७० को
92d6d831ad,भगवान् श्री पशुपतिनाथको
96de51e99e,भेटिरहेको छु
7809743ce5,विश्वभरका वनस्पति तथा
8ce2226503,सानातिना सम्पादन गर्छु
8e739e4318,अप्रिलको पहिलो दिन
fb6b8a2bca,अनुसार सबै प्रकारको
ceddcb0ddd,जिउने कला हो
31c072dcb2,दुःखी भएका थिए
ad1db7f80e,२० वर्षको उमेरमा
f478c917d6,उपन्यासकार अगाथा
3c683201e4,र हैजा इत्यादि
68ca4c8415,मिहिनेत गर्नुपर्छ
2804bc0876,गीतसङ्गीत र नाचगानको आनन्द दिलाउन
e36b4391a1,सबैभन्दा साना र
2b39102741,चिठीको परिभाषा दिँदै
a032c0e4f0,ढङ्गबाट लेनदेन बढ्यो
8e2d2e0ec7,आजबाट निरन्तरता
f6e03610b2,कान त्यो अङ्ग
610a18e191,सधैँ उनको ऋणी हुनेछ
ea9d20acd3,डगलस हल हो
fcf7becbdc,पत्रकका केन्द्रमा रत्नित
a3de26a953,चौबीसी राज्यहरूको त्यही
4bb6a6b5fa,धेरै प्रकारको शारीरिक
00e7e78e58,कारण जीवाणु हो
69d819b12f,रूपमा तर्कारीकल्प तर्कारीको
2d305b0328,मन्त्रीलाई बिन्तीपत्र २०४१
21a6cd3249,अनौठो माधुर्य तिनको
c334e7ee59,यो महल छोड्नुपर्नेछ
5fc97f689a,अनुसन्धानात्मक कृतिहरू
nep_3960_3951927264,दुई हजार नौको महिना
835ee41c29,यो निवेदन गर्नुभएको
35780942c1,यस मामिलामा
fa82eeaaf3,वेधशालामा अनुसन्धान गर्न
cfe2f76e23,चिडियाघर आदि
a3bdcc71bb,आएर केही वर्ष बसे
aa260c2e1e,यो यन्त्र चुम्बकको
106a3bfef1,काभ्रे जिल्लाको एक
510a6440b7,अङ्गभरि तेस्रो नेत्र
d629dcd778,शासन गरे
c9f7e233bc,किटाणुहरू उत्पन्न भएर
bc268fb62b,मौसम असीर प्रान्त
5348b45a09,पत्रिका हो
fc8dab2de5,र सञ्चारको लागि धेरै
7e8199ce75,मालिश गर्न तथा
e0c37a0bf8,सिद्धान्त छ
e310b866b6,रूख वर्गमा पर्ने
80d254787d,युकेशजीलाई धन्यवाद
3516cc5c30,चिकित्सकलाई पनि ट्युबमा बालक बनाउन मैथुनिक बीजको आवश्यकता पर्दछ।
cd08279922,यो काम सुरु
59148a0185,सालको सर्वश्रेष्ठ फिल्मका
98ab6d355f,टार्ने काम
4d320e2c0a,विभिन्न अवतारहरू
e479ac9e59,ललितपुर जिल्लाको एउटा
bd3ec7ed78,भनेर पनि चिनिन्थ्यो
f09f823740,एक वैविधतापूर्ण एवम्
9f69b56de7,निर्माणपछि बौद्धनाथ क्षेत्र
73855155e7,कालेश्वर महादेवको दर्शन
48f9d1eafe,यी शब्दहरूले मलाई
23694f74c1,धनराज घिमिरे हो
47d5744d2d,अदम्य क्षमताको
73f78e0bc5,इन्दिरा गाँधी अन्तर्राष्ट्रिय
bfe544262a,लगायत खोलाहरू बाग्मती
f40e8ed4a9,बस्ने ठाउँ अथवा
3b513554f5,सम्पादक हुनु भयो
e9d8b29dbe,सम्पूर्ण चराचरको मनगढन्त
02385d3e7d,पदबाट राजिनामा दिए
f2b61a5b10,गरे र कुती कब्जा गरियो
2e66054b8c,छाता सङ्गठन हो
3a21d499e9,रहेको खाल्टोमा बेस्सरी
f086a61501,संलग्न थिए
a33f1aa4a2,यही संस्कारको माध्यमबाट छोराछोरी बाबुआमा आदि भिन्नताको ज्ञात हुन्छ।
f6d476cf2b,प्रसिद्ध फूल हो
ee1646de50,विशेषत राजनीतिक क्षेत्रमा
6573086823,ग्रह कमजोर हुन्छ
e5611bc712,अब उनले एक
bf9c01e76f,प्रस्तुत गर्ने घोषणा
b6165b5225,ब्रह्माले महालिङ्गका रूपमा
d63705c3f0,रु ५ अर्ब
f51d918974,झुला गाविसको नाम
11092770b7,गाविस प्राकृतिक रूपमा
0133149708,हत्या गरिएका
3df9dcfb90,प्रदेशको एक जिल्ला हो
b17c690566,विभिन्न क्रियाकलाप वा
fb9e7cb92e,जवलपुरमा ओशोले
nep_6834_9312649856,दानबहादुर महराको जन्म सुदूरपश्चिम नेपालको बझाङ जिल्लामा भएको हो
7eb3336733,किलोमिटरको दूरीमा छ
a9d8289af9,समुदाहरूलाई जसलाई
efabccb7e1,यो थरको उत्पत्ति
e77d7a1841,कम थियो भने
9b16a1f41f,र ७९ महिलाहरू
e9563db61c,पूजा गरिरहन्छौं
5ff2eb66d7,१९८० भन्दा पहिले
2db0cf538d,जेठा मापेहोङ
nep_3960_0763662476,रोमन स्टोइक दार्शनिक कर्मचारी र नाटककार
386610357a,डाँडागाउँ २ नेपालको
fde52fa5c8,मा युनिसेफद्वारा बाल
e2dbab0f1c,एक मानिन्छ
11bade1a28,यसरी लामो समयसम्म आन्द्रामा मल रहिरहँदा आन्द्राभित्रै विषक्त पदार्थ बन्न पुग्छ।
be012f5660,बोलिदिने आफ्नाहरू नहुने
fadbbe5ebb,धेरै कम छ
72c6b56910,भएको कारणले मेरो
87f9465a77,लेखनबारे बुझ्न सकिन्छ
1e1568cf59,बालबालिकाहरू कुपोषणको
723f2ba89d,यातायत सुचारु छ
421d1f5886,जातिका भित्र
8acc27f1f8,गरिदिनुहोला र सो
9d87f918c1,बेदखली अन्त विवाह
cd30a9f746,आइपाड एप्पल कम्पनी
6fe596c27a,यसको भौगोलिक
6d23000e46,२ मासिक धर्म सुजाक
5ac345eca0,२०४१ सालदेखि २०४९
ba0bcacf3b,ईपू ८५९ वा वर्ष
afc5aadd4b,आध्यात्मतर्फ अग्रसर बनाउँदछन्
ae55b2b41d,महल प्रतिक्षा र दुई
e4f7c0b8a9,यो वायुसमन गर्ने दाँत
d4b6645c0d,वेदमा सम्पूर्ण ज्ञान विज्ञान
6c950eb2f4,र मिलिसिया सैनिकको बसोबास
334d2f8b68,यही देश मेरो
nep_2099_8370370643,यसरी प्याङको छुट्टै पहिचान बनाइसकेको ती नाचको परम्परा समयको कालखण्डमा अस्तित्वमै नभएको दुःखलाग्दो विषय भयो
c83c3c139e,यो उपकरण द्रवमा
41137b9240,तैनाथ रहेको छ
37e1093ba4,दायित्वको परिभाषा गर्दछ
0ccc987085,यो प्राचीन भारतमा
72a8db7287,संस्थापक अध्यक्ष हुन्
f160fca68f,रेखा थापाको चलचित्र
7d9949e8b1,यादवको नेतृत्वमा अन्तरिम
ab91c94b6d,यो चराको आकार लगभग भँगेरा जत्रै हुन्छ।
ad2dde80e9,शब्द हुन्
14ca852d84,सहायक नदिहरूले एउटा
8fabf5a44d,अश्तित्वमा रहेको
fab3fe76d3,विगत दश वर्षमा
de050b198a,यस्तो बेलामा घरमा
955457bdff,यो जिल्लाको पूर्व
77031e4d53,छन् भने केही
fbefea0da8,बानीले कब्जियत नियन्त्रणमा
88ac724201,साथीहरू नामक लेखमा
8ab27d3b29,गढमुक्तेश्‍वर
72b780ae86,सम्पूर्ण क्षेत्र हो
f66974dacb,बिहार प्रान्तको मगध
310ab3ade1,जुन पुराना टिभि जस्तो
e98d4923a1,दिल्लीमा धेरै राजाहरूको
5c199fdeca,५ सम्म अल्कोहल
6a67e5aa0b,एकैसाथ सबैले
fed295d4fe,गुनासो पनि छ
0a78f50ac0,बोट सक्रिय पाइन
8923ef47bb,उनलाई नेपाली साहित्यको
56ada80d1b,जन्मिएकी मुरको बाल्यकाल
0f2d9e7bbf,अनसन लगातार
7a0afaf8c7,समाचार सेवा नयाँ
7107761a7d,मान्छे जोडिइसकेका छन्
e64b0ae82b,यही कारण जुन
a5092a82a9,निर्माण यहाँ आकर्षणको
743aa61bbd,दोषी ठहर भएपछि
a30a017b6a,प्राकृतिक सुन्दरताले धनी
96e52c719f,मुख्य मन्त्री र भारतको
a086a15894,गरिएको थियो र यस
fa1ef52fc9,वर्णन पाइन्छ
df0a39d73a,बचाउने कार्य गरी
0a92519331,प्रशासक हुनुहुन्छ
af8ad46d68,प्रान्तहरू बनाउने
2fce0a6261,उनीहरू जहाँ जुन
d761fd2822,यस कारण उत्तम
a164531344,हरेकपटक त्यसो भएपछि
8095a113c4,सङ्घ विश्वस्तरमा विभिन्न
c10c67d58c,उनी पन्ध्रौं
8dd807ab02,सन् २००७ को
f23e2f1374,साहित्यकार परिचय अभिव्यक्ति
e507c882dd,आफ्नो ८० औं जन्मदिनका दिन
35db8426b8,र अकूत धन
3af654633c,चेतन सर नमस्कार
a844a24f68,अमेरिकी संस्थापन पक्ष
d3f3c8e7a6,यो जातिका मानिसहरू
88bb2c3984,भाग १ प्रारम्भिक १
3ba8fea2ad,७३ मिलियन डलर
69f5f245b5,तर्फबाट वार्सेल्सको सन्धिमा
32e675da15,बस्ती बसालेर बसेको
4b48c11b1e,नयराज जन्मेको डेढ
72c36ebbc6,नागी गुम्बामा
9a8be3d54f,साधारण यन्त्र हो
f78ff0e4e5,कुनै एकमात्र आधार
f586517e32,उहाँ पहिलोपटक मञ्चमा
601bd9d352,समतापमण्डल त्यसमाथि अझ
a417c8dc45,नदीको संगम परेको तीर्थमा
e327b3ac78,पानी रहन्छ
e7f69fa30f,एक अर्दली हुनु पर्छ
b32b1f522f,नेतृत्वले कूटनीति रूपमा
2410418473,यो पाँच वर्षको
b41e0bb469,असल छोरो सुमन
c9e610b5fe,यो विकास
7a83a87744,पटुकाको कपडा
0d3307943c,घाँटी थिचेर मारेछन्
77e54dd0d8,यी कुराहरू सिक्न
a78123847b,रोग लागेछ भने
b4d4a30704,इन्दिवरजी राजेशले
e6dab56e23,वनस्पति विज्ञान बृहस्पतिमा
fdb7c1d032,डा कमला साङ्कृत्यायनसँग
b2d7d590b7,धेरै भाकल गरिन्छ
404ebf8207,भएको गाविस पर्दछ
9f248073a2,१९५९ मा
e8b470c17f,यो एक सङ्खाकार
f2af4f50e3,रूपमा चुन्यो
eba3ad2a57,सिविल ल प्रणालिमा
e41dd076c1,भरत नन्दीकेशर
9a79866972,ग्रस्त हुने गर्छन्
880d3c52b7,आफैँमा पर्याप्त
094e3857fc,चौँथो नम्बरमा आउने
25900d5388,गुण र स्वभाव जीवहरूको
9ccbf01adf,बढाउने कार्यमा उहाँले
6e8018f07e,भाषामा प्रकाशित हुने
18990361c0,ट्याप पिन्च
c620dae409,भावार्थ त कतै
7fa28e944d,समाजसेवा हो
4355740ba9,कुनै प्राणी तथा उनको
8ae9b87134,वा निर्धारित विषयको
0a5870ff22,दिदीबाट समस्त वृत्तान्त
b4f433172f,राष्ट्रसङ्घको घोषणा पत्र
efaf150d49,दिल्लीमा हुँदैन
93377429f0,शीर्ष स्थानमा पुगिन्
d72a7e4318,खाम्दोङ्ग भारतीय राज्य सिक्किमको पूर्वी जिल्ला अन्तर्गतको एउटा गाउँ हो।
0f168b74ed,महिनाको १५ गतेका
ff9247ce83,लोहोरुङ राईहरूको एकल
539ca49a05,इन्टरलोबर शिरा
c2e9537d6d,कुनै क्षति नभएको
1af5735918,राजधानी सिनिङ हो
293bde7a77,विमान इन्जिनियरिङमा थप
bea8ce4a1b,हिमाल लहरै देखिन्छन्
645fb36416,मात्र पढ्ने यस
4eb7fa3535,आदि भाषाहरू बोलिन्छन्
586d88db4c,निर्देश दिशा उत्तर
91c754450d,नै तयार गरेर
6b01a6c144,सुत्ने बेलामा नित्य
415fa6562e,वन्दनीय काली स्वरूपमा
73e1e7d847,रे यति प्रभावित भएका
d1e34ae50c,उम्मयद वंशको पछि
