path,labels
80f9dbda78,पोखरीमा जनैपूर्णिमाको दिन
05c86e26b3,यस्तै सस्तिएको मोबाइल
6011a46323,नेपालीमा निपत्र शब्दको
a9bbff9d6b,स्पष्ट हुन्छ
56f19fbd91,अधीनमा लियो
ceafa31889,खम्बुवानको राजा भए
77161e29ba,प्रत्येक दिन झिसमिसेमा
ef5755e4c4,हटाएको घोषणा गरे
d309bcaf6f,किताब फर्काइदियो
a43b454df2,इस्लाममा ईश्वरलाई एक
eeb48b93ae,छडनुमा माइक्रोबैक्टेरिया
e115e9167b,ऋषिमुनी मध्ये
bc5ce06426,बेलायती सरकारले दक्षिणी
c42b36e48a,यहाँ १००००० बासिन्दा
e384dcff9c,चर्चित मोडल तथा
39f3202509,अध्ययन प्रतिष्ठान
f4e75c5f4c,तयार छु भनेर भन्दछिन्
bf36e7fb6f,१६ जनालाई पहिलोपटक
1725c0d2f5,व्यापार भएको छ
b35b6c09f0,रेडियो नेपालमा प्रवेश
db2b881bfa,मुख्य भूमिका रहेको
ba635cbafc,नागालैन्ड भारतको
9ef20f8446,कृषिमा हालसम्म
3c0c6af700,बोल्ने अवसर प्राप्त
da7ec5fc53,उदाहरण हो
1ce55792af,पाँच सिद्धान्तमा
e601e8921a,२०१८ चैत्रमा प्रकाशित
da5a9b6597,गरेको थिए
f1b5dc9dc9,दाजुलाई लगाउने नाता
50024864e2,आफ्नो तेश्रो छोरा
f8bf7fbd35,पछि उनले धेरै
a9e822aed6,नकुलको अर्थ
affca5cae5,भएकोले यो बारेमा
faa8fb5e3b,कपिलवस्तु राजधानीको स्थापना
c91819f7fb,अर्काले जे गर्‍यो
fd6d9ef00d,र स्‍वतन्त्रता सङ्घर्षमा
nep_2099_2246042046,यस्तो अवस्थामा विशेषज्ञलाई देखानुहोस् सही खालको क्रिम लगाउनुपर्छ घामबाट बच्ने उपाय अपनाउनु पर्छ
fb6d853f56,उनको मनपर्ने
dbb73e5c59,ह्रास आयो
7ef1bbab4a,भएको हुनाले यिनीलाई
e4f207dbaa,ग्रह शनि हो
4f2aed76cb,काट्न सकिन्छ
ecaad0ae7c,बिपिले त्यो सम्मेलनलाई
e290e8b256,जहाँ र जुन घरमा
c445c42ceb,अध्ययन गरेर बाहिर
005d160d81,२५ सहयोगी न्यायाधीशहरू छन्
ec3d8b72c0,पितृकुल बन्धु ससुराली
be5c8289c6,नेपालमा संविधान निर्माण
cc7c101660,गैरी पाङमा संखुवासभा
f3d97b4d08,चुनाव सम्पन्न गराए
713922fe6b,प्राप्त गरेको थियो
ed8e6c76ac,यद्यपि नेपालमा छुवाछुतको
c3a9506a67,गर्ने सशक्त माध्यम
90eabc58e3,महिला विभाग र तरुण
f69d2af157,वस्तुले कार्यहरूको श्रेणीको
93c9bc01af,१४ वटा स्वतन्त्र
nep_3614_6345596143,अमेरिकी र्‍यापर र अभिनेता
d33061d4e2,दक्षिण अफ्रिकामा खिचिएको थियो
c37c375903,नेपाल सन्धि
c8cf96d9ec,सबभन्दा लोकप्रिय
ace3f3cc1e,ढोरफिर्दीको जनसङ्ख्या छ
6edb67e261,लिनुभएको थियो
9e4a50d636,यसरी वरदान प्राप्त
55cc988ed9,उपत्यका सेती नदी
100bd31080,आमन्त्रण छ
28f956d112,प्रकार हजारौँ पडाव
651dde0cc5,माओवादी समेतलाई सम्मिलित
ff203244cb,खेल अवधिभर रेफ्रीको
685f53a39e,गरिनमा देखा गर्थ्यो
380a8aed95,पूर्व भाद्रपद नक्षत्र
b848382464,फेरि यस्तै आवाजमा
3d832f14a2,देशमा उन्मुक्त
e45099e20b,चतुर महाराजका मूर्तिले
f520f09022,मध्य भूभाग हुँदै
98dcffdc25,बेइमान जाति हुन्
dba4fea444,एक मुख्य शक्ति
44ce68b88c,२००७ का मास्टर्स
7316a46d00,पुराना किल्ला सफदरजंगको
ac8bc803d1,व्यक्तिको राशिकुण्डलीमा चन्द्रमा बसेको राशिलाई पहिलो लग्नमा स्थापना गर्ने गरिन्छ।
69970a80ce,चौकी पनि रहेको छ
d53eff4907,सँगै भएकाले यस
ffc78c1836,ईपू ९६५ का अनुसार
b13f824b0b,मासिक रूपमा हुन्छ
ac7a38a92b,सुन चाँदीको फूलको
3bdd818039,सक्कली तल्लो
d5c4fda6cf,लामो लाइन देखिन्थ्यो
174423c20d,सवै सेवा समूहलाई
e9e208c36a,सेयर सर्वसाधारणलाई
dee56ad456,मानदेवले निर्माण गरेको
f0ffafb488,दुवाडी अत्री
5e38c6b60e,तेश्रो दिक्षान्त समारोह
b88061ae42,एक्कासि आइलागेपछि हरिमाने
7de224ce67,डिसेम्बर १९४१ पूर्वी
7a3028f920,सहरमा रहेको छ
ec9db40902,नीतिश कुमार भारत
68a19c05b5,चिनेका छन्।
e4e5edc2a8,उनको आवाज यस्तो
20484d0809,वा गुटकहरूलाई टेसेलेसन
6c703fe429,ऐन बमोजिम आवश्यक
9a92fde264,भूकम्प वृक्षपात विपत्ति
1fb95c4be1,गर्न गइरहेछन् जसमा
b27d01fb89,खानपानका नियम जातीय
2308fb3262,त्यसको उत्तर न
af9e404332,भोट दिन कृपया
6ad55e4854,तथा तिनमा हेरफेर
12d7d4f3e9,यसबाट अलग
f3f3110594,पुरुष साक्षरता दर
5b1d59ca8a,उनीहरू आजभन्दा करिब
de1ae774f8,हुनमा तिनलाई धेरै
f568b619ac,सहायताबाट समय अनि
d24eb4df2a,आफ्नो नाम ठेगाना
e34be2fe6d,हिड्न सकौँ
c38b26acfc,१८ वर्षको लागि
3078b6d653,र पुरुषहरूले पनि आफ्नो
ddb9f0bd08,गर्भाशय र उनको आसपासको
2744f948f2,रामप्रसाद जी नमस्कार
920a7283ab,गाईको दुधको
57b40b12d8,उमा अधिकारी नेपाली
6adccd5112,धेरैवटा कम्प्युटर प्रोग्राम
cc56a54db7,यसले एकमात्र प्राकृतिक
63a48dc64f,लगेर गराउनुभएको
ec0ae4cd37,स्वर्गमा पृथ्वीमा
47b0774cb4,आरएएन मा
81aab55299,आदि छन्
7cbe67a7cd,तथा विस्तार गरिनुपर्दछ
961d357b74,क्रियाहरूको फलमात्र हो
723510487b,थुनबाट दुध बगिरहे
c701bdd0de,व्रत गर्नाले तुरुन्त
930ee12a77,खलल पुर्‍याउने शक्ति
d52ac9defe,अभिव्यक्ति हो
4955d2d7fe,सङ्कलन गरेर
9ae79f0cc0,२०२२ वर्षहरूको
9c20e2ec84,जने क्रम बढेको छ
a973d41f62,विश्लेषण गर्ने
d4907b5472,आबद्ध भएर मात्रै
f4a4a0d78b,घरमा महिनौसम्म चुल्हो
aa6dbf96ad,खुट्टालाई तोकिएको सीमारेखाभन्दा
be91ecd788,पुस्तकालय स्थापना गर्न
c29c0442d6,नै मर्न सक्छ
e1fdcb62ee,गरेको हुन्छ
5ac7f65c81,जेल सजाय
691a167cd6,स्वीकृति त्यो
2b863a0f87,अवस्थामा छिन्
d4921beb5a,बृन्दा राणाका छोरा
ad37fa95e6,भने हामी त्यहाँ
bad7a316b3,त्यसको पुत्र राजहरूद्र
1c9dd39246,स्थानमा प्रत्येक वर्ष
97d64c0c89,त्यसको गहना हुन जान्छ
6e81cea017,टंकप्रसाद आचार्य
c66145f316,उत्पन्न हुने छ
b92e85ad54,दलका मानिसहरूलाई चाहे
08e26dbdb0,आराधना तन मन
f96d020e28,रूपले उल्लेख गरेका
7db4664e9e,यस्ता मूर्तिलाई शिव
b3395cdf43,सम्बन्धित अधिकार र
c54b2698f5,प्रमुख दर्शनीय स्थल हुन्
428f227535,वसन्त रेग्मीले ४
b918a4b3c9,जुमानु राई नेपाली
7e2195539b,यिनी १९९५ देखि
f48a28cf72,आन्तरिक कडी देखाउने
a2b36023fd,विराट मनका नेता
75c428bb9c,यहाँ १४औं शताब्दीमा
93c8d95db6,भवानीजी नमस्ते
e7a1e0d196,भाषिक अल्पसंख्यक मानिन्छौँ
d829821c0c,जलपाइगुड़ीदेखि
7154af2199,लिपिलाई हाल देवनागरी
d9811c97e7,पहिले जलमग्न रूपमा
edcc02ea95,मौर्य कालदेखि यहाँ
d8837cfce2,सानैदेखि नै राजनीतिमा
c93ef4cd8f,सम्पादन गर्न रमाइलो
73e25e8a63,अस्पताल काठमाडौँको तिलगङ्गापछिको
c9d2cf2576,ढल्केबारको जनसङ्ख्या छ
00273516a9,स्थायी हिमरेखा ५०० मिटरको
982148c8dc,१९९२ सम्म बसे
dfdacaed3a,नाम छापिन थाल्यो
7ebea2628d,पहिलो चलचित्र शम्भुको
8e66de21e8,वहाँले पनि मैले
8332cc18fe,यसमा जङ्गबगादुरका सन्तानहरू
6c646f81be,जस्तै चौतारी पृष्ठ
b2e508c0c6,कम हुने छ
a85ec74314,असुरहरूको तर्फबाट
8084eb8cf9,जसमा यामानोते लुप लाइन
28741edb5b,थरका मानिसहरूले सम्भवत
b602bc314f,कोटिका दुईवटा धनुषहरूको
nep_6834_1202938592,सेते ओडको जन्म सुदूरपश्चिम नेपालको अछाम जिल्लामा भएको हो
c1128931ef,जलाशयलाई पनि समेटेका
311d1e8d73,हिमालयन होटल
d345dde3e5,आवश्यकता पनि देखिन्छ
a1a42364e4,राम्ररी सुकाएर राखिन्छ
90170d6045,नारायणगढमा विरोध जुलुस गर्दा
98a9b313be,उहाँको मर्का बुझेका
7216fd9712,किरात समुदायमा अन्नबाली
ee2a26649d,शशीको टाइफाइडका
e0f8116563,तोकुगावालाई जान्छ
7729b05a63,धेरै भए पनि
23f81678aa,नेपालका चर्चित टारहरूमध्येको
ac3d416d33,वन हेर्न र वनसंरक्षणको
cbfcc999e9,यस युद्धमा पाण्डव
7098010c03,छलेर एक ख्याक
588b8a88e7,चोट जति पुरानो
c5d2f232e7,तपाईँको बानी अलि
2d848e1a9c,विभिन्न घटनाक्रम एबिसिएलको
877f80dd43,वास्तविक या जटिल सङ्ख्याहरूमा
a6a7b5973a,धावक पिटी उषा
a477c28c1c,पर्वाह गर्न छाडेँ
90563e32e2,यो अस्पतालका प्रमुख
ce7c44695f,बन्दोबस्त गरिदिनुभएको
a8f386d4e7,स्तरको केन्द्रीय प्रेसित
ce2c6a1da2,दिने बताउनुहुन्छ
fb2f53604a,काठमाडौँ महानगरपालिकामा
c23b731573,त्यति मात्रामा
7590723675,तर पनि यस
e407c75eaa,निर्वाचित हुन जान्छ
fbe2d1e5f7,दाह्री पालेका थिए
90ab70faba,उनी भारत तथा
428df60f3b,झमन्पुर भन्ने
01837e1834,यस मठको आधार
23e951c045,मुसलमानहरूको आक्रमाणहरूबाट जोगिन
15311b8abd,रुकुमको कोल उत्तरमा
773ba2a600,म्याड्रिडबाट चार
78b4406757,पारस खड्काले
033d9e1121,मुनि आफ्नो नाम
de9a7ef8cf,विचरा श्रीरामको मूर्ति
e547d331e8,उनले प्रारम्भिक शिक्षा
cd35b4dd05,यसको गाईका जस्ता
020327f7bd,सहयोग गर्नुहोस्
d1ba511a74,काफल एक नेपाली
0cc8d1e238,धमालम्बीहरू यहाँ
7aebd1ae42,तथा वर्तमान नेपालको
3d2cab3537,काठमाडौँमा विशाल शान्तिपूर्ण
534b32491e,आस्था विश्वासका कारण
Voice932,मैले आजसम्मको दिनहरुमा कहिल्यै सुनेको छैन उपर्युक्त ठाउंमा पुरुष शब्द जोडीएको ।
1471409e31,भने यो महिना
df1fb71516,यसले राति राम्रोसँग
cc6125675a,स्वरूपलाई लिएर एक
Voice961,राति सुत्ने कोठामा धेरै बेरसम्म सान्नानी पनि थिई ।
a35c6cf20f,नै खेर गएको थियो
aa0d0e76fe,टिमका कप्तानको रूपमा
ab44462694,एकेन्द्रजी लेखसँग फोटो
3ff427abd6,काठमाडौँ एक हो
6d5ced0791,राजनीतिक पाटी
aabfe5d502,क्षेत्रको करिब वर्गकिलोमिटर
d215c29d07,उनले हलिउडको रङ्गीन
5340935f8d,एक ग्रन्थीबाट
2ab1abec59,पनि आमन्त्रण गरिएको छ
21aa61633e,अभिवदन गरिने शब्द
7d21aeba83,जस्तो सानो बिँड
d3577cc6fc,थाहा पाएको थिएँ
29a4e67585,त्यसबेला मोहनविक्रमतिर लागे
bf35095997,कार्यमा संलग्न छन्
606f7a0290,तपाईँले आफ्नो गाउँघरको बारेमा वा कुनै जानकारीमूलक लेख लेख्न सक्नुहुन्छ।
c88f04474e,हीरा र मोती पञ्चतन्त्रका
648e1612e0,कार्टुन वरिपरिको
fa3198051f,वार्सेल्स शान्ति सम्मेलनमा
48fc07a1ff,सिकारीको लाइसेन्स प्राप्त
e49341695c,भिटामिन बी थ्री
2aa4e7b297,पचासी वर्षको उमेरमा
bc0d0355fe,वर्ष मानिन्छ
f5fe2e57ae,होल्टको मृत्यु भयो
d48528b330,साथ अर्का गायक
c3369a5136,कव्वालीमा हुने कविताको
94e6ddaf99,अधिराज्यभर सरल सुलभ
b4f423b8a2,१८६५ सम्म थियो
6df69643ff,दमाई समुदायले मात्र
9fb55b4c34,बोकेको स्थान हो
9e937a4e27,तरिकाले पट
7cc0f43518,हनुमाननगर सप्तरीमा
df7e8f22d6,बरु तपाईँको पुरानो
c3be5ae6c8,२०१३ सालमा यिनी
e137243552,अनि त्यसलाई दुई
db26f58635,जसको नाम सर्वार्थ
f42422ceda,केही दिन पछि
982c0fe8a6,उनको अन्तिम वर्ष
f935b80a77,निजामती सेवा एक
b7fb76128d,यात तिहार भनेर
99832ecb2b,जम्मा गरेर
c4bcb2d12d,१८१८ सम्म सिन्धुली
533bc93f6c,यस विद्यालयमा नयाँबजारका
5adcd4e9bc,आर्थिक दृष्टिकोणबाट हेर्दा
nep_5687_9709651893,महोतरी जिल्ला अस्पतालमा कार्यरत कर्मचारीहरूले तलब नपाएको कुरा बाहिर आएको छ
de2d61ad63,संविधानको अनुसार जापानको
dfd6e15916,खास गरेर ब्राम्हण
a87092e3b6,हजार ७ र महिला
2bdfb39a32,यस महाकाव्यको
b7720a3558,अनियमित २०२८ कार्तिकमा
cef2e6b309,जगतपुर शब्दले निम्न
5a912a3c54,एकदेखि स्वयम्‌का पुत्र भरतलाई अयोध्याको राजगद्दी तथा अर्कासित रामलाई चौध वर्षको वनवास।
0cd205e90f,त्यो श्रीकृष्णसँग भन्दछ
475276e34f,उपनिषद्हरू पर्दछन्
nep_2099_2308716689,यसको सुप बनाइन्छ यो खान सकिन्छ अन्य तरकारीमा मिसाइन्छ यसले छुट्टै स्वाद
bce815a762,मन्द तथा
928af1f1c6,त्यस्तै देवी भागवतले
a9e69cd0e8,आई बसेको किम्बन्ती
3bc7ea242c,आख्यानका आधारमा आषाढ
Voice770,गत वैशाखसम्म तीन वटा एसी रहेकोमा अहिले थप गरिएको हो ।
f2c2a8422f,आकर्षण निश्चय पनि
a68576e9e3,न हो उसलाई
a4427446d0,यो ठाउँमा ४९८
85a0ed2717,निजी श्रोत र साधनबाट
41fb516fe4,जहाजलाई बन्दरगाहबाट बिदा
cbadc70785,वा पक्षपात गर्नु
5a095f56a0,बाराबंकी मामिलामा आफ्नो
70ff6db94d,साथसाथै मुख्य पृष्ठमा
a3298849df,धमारी खास गरी
da6b129fd6,म्यानेजमेन्ट सुनसरी जिल्लामा
7f6a84b080,आफ्नो यथार्थ स्वरूप तत् अर्थात् त्यो दैवी तेज नै हो।
68e96ff782,धेरै राष्ट्रहरूमा भट्टी
f1f8e4bbf4,कृति महाकवि कालिदासको
9b13ae3960,जो स्थान वैदिक साहित्य
cd596e7a94,कुनै ऐतिहासिक
b9deef8bec,धेरै अन्य चिजहरू
fb16f7cdc7,एकतर्फ प्रचलित छ
f7f59f28bd,एउटै देशको सिर्जना
d899307527,लिएर नाचिन्छ
612951b21c,हेरचाह उपचारात्मक
40f9af5a90,र दलित मुक्तिमोर्चा
5926b15268,आर्नहेम ल्यान्डको डोनाल्ड
93d11a7af5,ठाणे भारतीय राज्य
fd7d2d3344,त्यस्का लागि केन्द्रित
87e778b3ca,कवीरलाई डाके
nep_3614_4258294202,टिकापुर सहर कैलाली जिल्लामा रहेको एउटा सहर हो
fcd594e3f6,दिए तिमी त
d58ee46cfe,रूपमा देखिन्छन्
2add154482,उनी सिङ्गापुरमा
nep_3960_5588719428,इटालीको ट्रेभिसोको सोह्रौँ शताब्दीमा पर्खालमा भएको ढोका
e0c682a01d,धेरै छेपारा उनको
808dc2c862,दाफा भजनमा
189350b7ca,मूर्तिहरू कुँदिएका छन्
78b8e03e56,काठमाडौँको हात्तीबन रिजोर्टमा
de1a81e68e,सन् १७७० मा
acddafee9c,भएको मितिले
c098e777ff,धेरै एकडमा फैलिएको
4a08ef4a56,राज्यको सहभागिता थियो
f9a8ace73c,हुटहुटीले नै पन्तले
36950896a8,त्यसैगरी ढुसी नहुँदो
26e5cbac41,लावादेखि
9d1f48c87c,सूचीमा आएको हुन्छ
b134ee79bf,राष्ट्रिय टोलीबाट सन्यास
7c1f006b80,मानव बस्ती
8750f61818,ती क्रियाहरूको के
1cd1d7816d,रहेको एउटा उच्च
b0d0b3bd4e,किला पनि भनिन्छ
fc82745188,उल्लेखनीय छन्
3fd59c7cf9,हिजोको त्यो लेख
8ab54b88d2,तिघ्राको माथि कम्मर
e3c18eb5bf,साथमा नयाँ
9fa7fc3f9b,जनवरी २०१२ मा
55c21c6345,समादरणीय छन्
fec15929c3,के अर्थ हो भने
49665f746f,जिम्बा जा माब्वे
e84d9a0977,रणवीर शौरी अन्ना
8bdd909edc,टाडी नवलपरासी नवलपरासी
d346a1d2d7,हाल ती भूभाग
bc75c56970,सुल्तानहरूले हिन्दू धर्मबारे
ff4dff4e95,दिनु पर्छ
f26cbc4e16,छ र यस प्रान्तको
b616c3ebf3,राजेश जनवरी २०११
39f67b2323,मेग्राहीलाई क्यान्सरले समात्यो
a19f6ea59e,नागदेवता भएकाले
734da142da,वर्णन गरिन्।
6f5946f64f,फाल्गुन ७ गतेका
743cdab2c3,यो मन्दिर काठमाडौँबाट
cc7b30a9a7,१८५४ मा गौसका एक छात्र
nep_2099_8989790167,अगस्त तेह्र सय उनन्चासमा मेन्ज कोलोनका यहुदी समुदाय निर्मूल पारिए
8d8c7e1752,तीन अफ्रिकामा पाइन्छन्
edf91d35a1,सांस्कृतिक धरोहरको
6d353ef30b,नामले प्रचलित ईस्मा
e8b5f177e4,मलाई त थाहा
7ad8d63f2a,अद्वितीय वरदानको रूपमा
fb50328f37,सपिण्डीहरू नाताहरू र मित्रहरू
34eba0d3b2,क्षेत्रहरूको वर्णन गर्दछ
77d538cefe,चलचित्र ब्यारीमोर अभिनीत
f941a05108,यस नक्षत्रका पितृदेवता
321009b754,सन्‌ १९४० पूर्व
9aa25818b3,समसामयिक र ज्ञानवर्द्धक
df8485a1ca,रक्षणमा लागेका छन्
439453b18a,ढाकु अछाम जिल्लामा
aad388982e,ध्वजाले बाँधिएको हुन्छ
d34408ca67,यस जनावरलाई जङ्गली
b22aeb3334,बेला आपसी बेमेलबाट
97575883ee,विरुद्ध छ
b883599926,बेबी थिइन्
69233e1103,जङ्गली युगको
f05fbc91b1,राहुलले देवकोटालाई
b8b3a959de,यो अझ कतिसम्म
c34b7b02bb,कलाकृति रीतिरिवाज
2b370256e0,किसान परिवारमा जन्मिएका
532cb780fe,कम त्यस्तामा पनि
f1700facbb,जरा काण्डलाई
af8aaeefe6,बोकेको मान्छे हो
b7c643df42,जब सन् १९२७ मा
8d69cacef4,म काभ्रेको ग्वाला हुँ
9a6323a6a4,हुन्छ र यसलाई
d66cc3f7ae,यिनी खासगरी फिल्म
387c9d2aca,१५ देखि २००७
f2e9f1d396,त्यसको औसत लम्बाइ
2b8857ce47,संयुक्त राज्य अमेरीका
c397811223,स्वीस सरकारको सहयोगमा
446cada27f,कहीं कतै सीमित छैन
e2394f7c04,रहने उल्लेख छ
b695348fcd,सङ्कलनमा तयार भएको
b875d24bbf,भए जहाँ भोजनको
fd19aa25ab,तालमा नाचिने सामूहिक
2e6540dcab,लागु नभएकोले
ed9c87fe9a,सगरमाथालगायत अन्य थुप्रै
a19b420b10,फन्को मार्ने छ
e42b97450a,थिए बटनी बेमा
a1a108be1f,उनलाई केवल केही
fa5dd8940b,हरेक व्यक्तिलाई गहिरो
d7dbb6bd56,ब्रह्माण्ड अनुपूरकका नक्सामा
a1f43a72e8,कि सरकार चाँडो
f89e9a17f2,बाबा मन्दिर भारतीय
d9d7afcc20,खेलमा चेल्सीले वायर्न
584a64fd50,कम फाँटहरू
385edbe0d7,आइतबारे बजार
d7f015b590,विश्वसँग जोडिएको छ
db4bfa683c,एक चलचित्रमा शाहरूख
cda4cbfb4f,हुन्छ कि आफ्ना
387db70dbc,सोधेकी थिइन् यो
8d5d2db683,यसका लागि परमाणुका
fe29c94b74,जन्म ७ जुन
7138d50df9,गराउँदै अहिलेसम्मको नाकाबन्दी
0de202d3c2,चितवन जिल्ला
fbb67824a3,यस्तै दक्षिणमा खिम्ती
a6c3116bb7,ज्योतिषीहरूको विश्वास छ
2fd27371ff,नै बाटो छाड्
9b94f5cede,खाजा खर्च
c0525dee4c,एक समुहको माध्यमबाट
77c01fbf69,अधिकारीको जन्म सन्
8418f9896f,राज्य समितिको सचिवालय
ce14c4dc1f,असोजमा भएको थियो
7805c742c1,जो प्रकृतिका नियमका
f21d8e664b,ठुलोपाखर नेपालको
f5e129fdf1,अङ्ग्रेजी नामको नेपाली
206143a0c3,गाईबस्तु चराउन घर
cdab0ebf35,अधिकांशलाई यो कुरा
e8931b148a,छैकम्परको जनसङ्ख्या छ
9c2d40ab73,ह्याम्लेट म्याकबेथ
Voice763,यही बमकाण्डभन्दा केही दिन पहिलेको कुरा ।
239ad13e67,पनि टुप्पो तिखो
5f151f34af,कुनै वस्तु छैन
6d78bf74c3,काँक्रेबिहारको बारेमा
5091c9356b,निष्कासित गरिए
f8a139daee,र कल्याण होस् भन्ने
ff51073dd1,पाणिनि क्याम्पस स्थापना
6ea5fec44b,लैजान आज्ञा दिए
nep_0546_3903777350,उन्नाइस सय बीसको जर्मन फिल्म
85e1f49f13,मैले त्यसलाई
000dedf722,दिल्ली गेटको बीच
1baff68031,ऊन र गहुँको
ff09462e9a,फिटसम्म अग्लो हुन्छ
e6f0aef0f5,सत्तामा आउनु विभिन्न
f4c365b053,इटाली जर्मनी बेलायत
fcd5c337b2,रोहिणी नक्षत्र समूहका
9e56e661bb,कोटमा नै बस्ने
7b40699776,मिनेटको समाप्तिसँगै समूह
58ecf014e6,पहाड तराई झल्किने
a7b407b53a,धान्दै छु हिमाली
a7394adabc,शरणमा पुगे
f31e255249,रहेको हुनाले यसलाई
520e0a5573,क्यालिफोर्नियाका गभर्नर
b01efccb82,यिनले आपत्ति जनाएका छन्
3608b92ab7,मूर्ति पाइएको छैन
85f9ac2209,दक्षिणतिर परदेश झर्‍यो
c8f7e28f5c,हार्दिकताका साथ
dc34cfe310,ट्रेड युनियनहरूलाई
d46ede5d3e,डिलमा प्राकृतिक सुन्दरताले
19c37358ef,आफैँमा गौरवमय छ
12b463717d,बेलुका श्रीमान् अमृतले
c6b02ddda2,यसको अपराध यसको गर्दन मोटो हुनु हो।
86630d7e50,आज्ञा दिएका थिए
d4bbd83469,उनले डाक्टरेटको उपाधि
f4fcb77f95,म विधवा
8c7b57f517,बस्न लायक ठाउँको
05f6578f03,यस्ता निबन्धमा आत्मपरकता
bfdfc52eb1,सूर्यका पुत्र हुन्
baef259968,यिनीहरू जासो जायस
b6a8d38b60,१६० देखि अधिक
e0acbfb245,मानिसहरूको भिड
6057c646db,देवताका राजाले आफ्नो
83531148b9,विज्ञानमा स्नातक
8f990d5c11,पाइए तापनि खासगरी
395dd28be3,अलग प्रकारको माटोमा
nep_2099_2444485210,अन्नबालीको राम्रो उब्जनी कसैलाई पनि रोगव्याधि भोकमरीले अकालमा नमारोस् उनीहरूको प्रार्थना हुन्छ
99ca5bc3b6,घर भित्र्याउँछन्
a6112b5a1e,प्याउली भोजपुर जिल्लामा
234a6b2609,तथा डोगरीका भाषाई
d510e3a43d,घोषणाको आधारभूत
ea413b16dd,इस्मामा अझै
bf4f0139d5,समेत जानकारी दिए
2684ee09f5,रहरलाग्दो रूपमा पात्रहरू
13d0c37ba1,चक्रमा धेरै महत्वपूर्ण
cf034d6fef,काम पनि क्लाडोस्पोरियम
5ba6c17e9b,सन्त थिए
6e24677ff5,एकमात्र महिला सभासद
d49bbfab31,पनि बलियो प्रतिभाका
c29c0ee3c6,क्रम केही पलको
ede9bb4308,बर्मेली राजदूत नियुक्त भएपछि
8a09759f82,वर्ष २००० मा बच्चनले टेलिभिजन शो कौन बनेगा करोडपतिमा काम गर्ने मौका पाए।
9e6f88706f,भएको कुरा लेखिएको
ec2bf5bfae,हुन्छ र यसबाट चूक
1a9bdff97f,धर्महरूको समान इस्लाममा
8e56592b99,२००४ सालमा उनले
8fd9495dd1,अस्वभाविक तवरले रगत
9330d93da3,जसलाई १९७४ देखि
c2e0627417,पूर्व नीतिलाई अब
ea45f4d4ee,यी क्षेत्रहरूका लागि
b686412574,ड्रेक एक क्यानडियन
fdd69a97f6,उत्तरोत्तर १२ औँ शताब्दीमा
f87bf9a6f3,पलाइन त्यो
be73fbd2a0,पनि निभाउनुभयो
c4e9581495,फेर रहेको छ
d49132e753,परोपकार र उद्धारमा
fd322db7ee,प्रतियोगितामा खराब
eed5ed7bc6,माया गरेजस्तो गरी
48765fb54f,डाकिनीका विषयमा इङ्ल्यान्ड
nep_0283_3759375127,सौर्य अन्तर्राष्ट्रिय उच्च माध्यमिक विद्यालय र कलेजको विगत त्यति राम्रो छैन तर वर्तमानमा निकै प्रगति गरेको छ
1efcb6f030,सन् १८९५ मा
e3f8a680cc,राजा रुद्र सिंह
9c27099cbc,यिनका पति सुधाकर
82181c2ef9,नामहरू पढ्दै जान्थेँ म
a5b62c3866,सय जातका
2cedff5795,ईसाको जन्म भयो
nep_3614_7410753157,नर्वेजियन सैन्य अधिकारी राजनेता र खेल व्यवस्थापक
efbe1c21cb,केशर क्याफे
a7939c50a6,हकहित र मुक्तिका
eb50159a7e,चोरमारा अरूण खोला
d12a852139,कम्प्युटरबाट जोडिएको थियो
8299b88785,१८ जुलाई २०११ मा
1b5d0cd07b,महामाया भगवतीको स्तुतिका
b22d48821c,बिहान घाम केही
d0fa79db2d,पिजिडि छन्
dec222e18d,मिलाइएको छ
fabd7d850b,आराधनमा केही संशोधनको
1a8e957e5f,हुनुभए अझ
5de7624382,मन्त्रालयमा खर्च प्रतिवेदन
nep_0546_6487604424,टेम्पलेट झण्डा अलान्ड द्विपको नाम
a330f3407b,त्यो स्थितिमा गरिन्छ
a9706fca0b,समर्पित रही सेवा
c57aa7f51e,भाषाहरूमा भन्दा बढी
88b8927718,उपत्यका पूर्वी जिल्लाहरू
nep_3614_6141929144,एसियामा रहेको ठुलो पर्वत श्रेणी
a4d2bab102,२०२४ मार्गमा
f1ee8581a1,मष्तिस्क रोगद्वारा पीडित
f386c5cc8c,निषेध हुन्छ नै
86ccf85b1c,न्यूनतम तापक्रम ८ डिग्री
8edf67af8f,स्‍टेसनहरूसँग सिधै
3d0ed63c47,१८८७ २३ मार्चमा
a73c8bc3ab,अमोनियामा आधारित छ
d61555e319,पुराना किला बिरला
a702d7d979,छतिवन मकवानपुर
b5bb618559,जिल्लामा अवस्थित गाउँ
0311135f38,डोटी जिल्ला नेपालको
3adfff0e70,जसको प्रत्यक्ष प्रभाव
169386ad1b,उनको रथयात्रामा सरिक थिए
d57d2b8c37,यस क्रियामा छेना
87491d1496,राष्ट्रपतिमा निर्वाचित
5b21747777,बियो खेलाडी दौडन
0e7a8a1d6e,जलमा १० लाख
4f0bf8610e,पनौतीका बासिन्दाहरू प्रयागमा
e87d04ac3c,ढाडे भनिएको हो
890f61f22c,भन्ने विषयमा
8996a146f1,२३ जुन २०१०
eca63d9da4,कौरियाला घाट नामको
