path,labels
987e60e391,मनुषयलाई उसको राम्रो
a74548c730,देखाउन सक्छस्
b569fb1df0,नेपाल बहुदल पार्टी नेपालको एक राजनीतिक दल हो।
53da6d08d4,टेकनपुर गाविस
1cd57a772a,आएको हुन्छ सरकारी
f6b8e3e09e,एन्फाको महत्त्वाकाङ्क्षी कार्यक्रम राष्ट्रिय लिग पनि त्यति प्रभावकारी देखिएन।
4517b18b70,हसनपुर राखिएको छ
4fd81013f3,होइन र उनको विशिष्ट
480f70ac10,दीक्षित भएका छन्
aab5819a33,पुष्प नेपाली उनका
fa68dc51e5,भाग लिन यहाँ
91a8e6030b,ताराहरू तथा सूर्यको
a8c428f6df,चित्तल रतुवा वन
55b209ddbf,चौडाइ ३ सेमिको हुन्छ
ca59f839d7,आआफ्ना नैसर्गिक हक
ee662e78d8,हुने कार्यहरूलाई
436e8d2baf,सामन्त नै काल
443d134b65,तामाङ जातिको बाक्लो
ae35c691d3,ओवेन्स रिवरको अस्ट्रेलियाली
d4db51aca0,बोक्रा जरा
c054d6a6f0,१४ छुवाछुत तथा
4de3751119,सबैभन्दा कलुषित अध्याय
c9da8592da,सातौँ दिनमा दिवंगत
fdc13a1d30,जीवित प्राणी लगातार
nep_2139_1492685223,सुरेन्द्र किराना पसलका मालिक आज परदेशतिर हिँडे
bca3ed888e,नेपालीले विदेशमा लगानी
9af7cd26d5,आफूभन्दा तल्ला श्रेणीका
c3001e5388,उत्तपति र विकासक्रमका
cf191aaef3,वास्तवमा बनाइए जस्तै
e03764d256,अनन्त चैतन्यको दूषित
cb6023ac17,द्वारा बीसौँ शताब्दीका
802c992c91,क्षेत्रको बारेमा चर्चा
e2d64a1098,गरिसकेको अवस्थामा भने
72f8f50433,६ दशकपछि नेपाल
Voice970,बगैँचामा रङ्गीबिरङ्गी फूलहरू रहे झैँ यहाँ धेरै जात जाति छन्।
ddf5d92f0b,कामना गरेर आउँछन्
6713911aa3,बार्सिलोनाका आन्द्रेज इनिस्टाले
a4484be2a7,उन्मुक्त स्वतन्त्रताले
fcc99a41f4,साधारण आवश्यक परीक्षण
d8dcc047da,मध्ये एउटा थियो
c378d562ef,बनाउन वा
af6ea3993a,यस विधिमा नाइट्रोजनयुक्त
da569ecb7c,त्यसको जानकारी भयो
7b7be1c331,आउँदा आनी छोइङबाट
2b2c6c8f0f,जैव उपग्रह संचार
e7cb8185c2,लड्नमा महत्वपूर्ण
a684bc8554,एसियामा अवस्थित एउटा
40803b933d,प्रकाश सेलहरूद्वारा बिजुलीको
7aed4a96d5,वकालत गर्छन्
d85eccb3b8,विकास संयन्त्र
ba07fbd1e6,क्षतिपूर्ति माग्यो तिब्बतले
7c664a1d1c,यसक्रममा क्रियाशील जगदीश
b5b7e58ced,बजारहरू यस जिल्लाका
6cd58bfc32,रासायनिक ऊर्जा हो
ad7bd8dcea,सेनका कान्छा छोरा
fe2168cdc2,ज्यामीलाई पक्रेर ल्याइयो
278c94b494,रूपले लेखहरूलाई मुख्य
a0606aed43,ब्याक्टेरियाजीव विज्ञानमा
c9cbdf7285,इन्तिजार गरेर बसिरहिन्
bf934b6bd8,तवाङ्ग जिल्ला भारतीय
4b0c0898b4,राखेर व्यक्ति निर्माणबाट
1d6ba4185b,नभएको गहिरिएर अध्ययन
f64c07d642,संस्थापक श्री श्री रविशंकरले
80c5cb87d0,राज्यको रूपमा सिक्किम
bb460b1d27,यही हाल भयो
dab662aaa7,लागि प्रयोग गर्न
fd3ef4f8d8,भएकै कुरा हो
50e35d344f,प्रदर्शन गर्न थाल्यो
7908679270,स्पिड पनि नादनुरूप
30f288da7c,तानेर विस्तारित गरिन्छ
6a32763780,अवस्थित थियो त्यो
496bff3a15,हलिउड फिल्मका चक्का
3cf1c97946,ब्राह्मणदेव परशुरामलाई शान्त
d4ff74ca81,यस्तो निम्न अश्वेत
fb507c2a17,स्टानफोर्ड विश्वविद्यालयबाट इलेक्ट्रिकल
de060fef58,ऊ गुफाबाट
a00ec6976a,युवाहरूबाट निकालिएको
e44e833e16,साथीहरूको योगदान अत्यन्तै
028f9594fd,गोला नेपालको मध्यपश्चिमाञ्चल विकास क्षेत्र भेरी अञ्चलको बर्दिया जिल्लामा अवस्थित एउटा गाउँ विकास समिति हो।
a8c7a9041d,अमेरिकाको टेक्सस सहरमा
3c1f6ece97,आधारमा प्रयोग गरिएका हुन्छन्
fc86d8d94f,रूपले खान तयार
78ddfc3dea,गोकर्ण तीर्थ हिन्दूहरूका
0ea6c90676,अक्षरलाई मेरो मोबाइलले
1e051aa46d,जनसङ्ख्याका लागि
bf8c008fd7,कुनै पशुको बलि चढाए
dc952a9abe,कम्पनीले उत्पादन गरेको
2cbfd67ae1,देशको अर्थतन्त्रलाई नै
8e03b96553,प्रवाहलाई नियन्त्रण गरी
c11ff43f90,बेला न जानेर
nep_7957_8690887370,ब्राउजर स्क्रिप्टको लागि सामान्यतया प्रयोग गरिने प्रोग्रामिङ भाषा
e9572197bc,दुई मुद्दा हुन्
ac868e36e6,हिज्जे ठीक होला
6c14b6ba82,ईपू ८८१ ईसा
474f61f113,साथ गठबन्धनमा लिबरल पार्टिलाई
97bb3fd156,भात दिउँसो पनि
d5bda297f8,गइसकेपछि मृतकका मुखमा
3f91faa999,डिग्री पनि सकियो
35513a2c13,कमल न्युरेनी खास्टे
8c8a17a0d1,दुनियाँका सबै शासकहरूले
883e595763,यो शुभकामनाले विकि
01dfb3581a,यसमा कुमार र
e4c1d3b1a9,गङ्गामा चढाइदिइन्
7fbaa7e4e8,ताराहरू प्लाज्मा भौतिकविद
nep_6329_0417168225,तीसवर्षे युद्धको युद्धमा
716a039345,हेरेको थियो
bf55fe6178,सन् १९५९ मा
cdefb2f283,किर्ति बिगहा भारतका
2601d6da4c,सजायलाई कम गर्न
6ccc865453,आधिकारिक रहेका छन्
68bbdc565f,आफूले लगाई राखेको
bd41946ecf,नजानी ती महिलाले
f811bd5eff,भएपछि बाबु
eeda1f6861,आफ्नो वार्तालाभ पृष्ठमा
aba49a49eb,ल्याङडन डाउनले सर्वप्रथम
973f2131d4,मा चुसानमा लडाईँँको सामना
510f8d6987,हाल टारकेराबारी
caf53800ce,गर्नाले मोक्ष हुनु
e36df07bbb,ग्राभेल सडक राता
844950ad16,तर उहाँ २०४२ सालमा
bc479ca792,मुक्केबाजी र दौडमा रूचि लिए
a3f91fe1ec,हुनाले उनले यस
Voice675,त्यसैले यो दिन तिहार चाडको निकै महत्त्वपूर्ण दिन हो।
1469d3c03c,दोस्रो सत्रमा क्रिस्
bce8035346,लेखेको भए मलाई
2e8d14a087,दुनियाँमा प्रवेश
b07f20fa95,टाइटल ऐक्ट १९९३
29985e24c0,मुख्य चुनाव आयुक्त
b537beddcb,परेमा मलाई सिधै
594c515b44,एक नयाँ उदारवादी
8c8e16d6d1,राम्रो सम्बन्ध बनाउने
f9310e14a6,साथीले अचम्म मान्दै
fc32764737,कुराहरू थाहा पाइन्छ
81bf63a22f,पूर्वपट्टी चितवन जिल्ला
nep_2099_6880385108,ओलम्पिक टर्चका लागि किम नभई उनको बहुरूपिया गएको पब्लिकेसनले बताएको थियो
33c8567507,पाल्ने व्यक्ति ग्लावा
8b20cca48d,भने कुनै शब्दमा
c2d6c2601b,को नेतृत्व गरे
ced6e8bf3f,त्यसको व्यापार गरिन्थ्यो
b26d2de8c8,सवाल इस्तिहार र
da4fd7dddc,यसको प्रकाशन खरसाङमा
e1595d1a10,आफ्ना बाहुले नदीको
f982217703,चलन थियो त्यसैले
cc1f043b1f,प्रान्तको औपचारिक नाम
b9b395398f,बेल्जीयम फ्रान्स
d1bb73ccdd,उनको भनाइ अनुसार
79ed38d22b,पुरातात्विक स्थान हो
f0d248a4bf,यसका कतिपय कथाहरू
80e4540bf8,प्रथमपटक पदक दिलाउने
ceb8680622,आर्द्रा नक्षत्र आकाश
e684b2156b,कमन्सको फाइलको प्रयोग
c0329d5fca,त्यही आकारलाई झाँक्री
9681604df3,दोषी १९२ महिलाहरू
a3aeafbdab,रक्षाको लागि प्रार्थना
ff8fea349a,शान्ति सम्मेलनमा न्युजिल्याण्ड
cc708bf2fa,गर्ने तयारी हुँदैछ
254ae08e73,कुबुकस्थली रामेछाप जिल्लामा अवस्थित एक गाउँ विकास समिति हो।
fe3bff6bbe,शुल्क दिनु पर्दथ्यो
ba91142a5e,यश चोपडाको सुपर
f95b275ba9,क्षेत्रमा देखा परिन्
ee9d8ab2e6,पिताजीलाई सुम्पिदिए
5daa83fbd2,सन् १९९५
eb4a8e251f,त्यसमा एउटै
63b56417ee,२००८ अगस्टमा
e8fa4cd826,नेपाल टेलिभिजनमा विश्व
a136fe85f5,तरिका अपनाउनुहोला
fddf47a863,भोलि नेपालको लुम्बिनी
9c6fb09439,स्नातक राईका दुई
44231e3ae4,बर्मेली राजनीतिमा
e0372990bf,सुधानीहरू हुन्
c8aa7fa69b,यही कालमा लिखित
e6342a6845,किन किन मलाई
b2b7a20566,शिक्षक शिक्षिकाले
febbe37899,आफू इतिहासमा जागरुक
c8a0c898f5,तर जनसङ्ख्याको प्रति
1935c53694,को स्थापना गरिएको
ea0e860141,यो प्रतिशत सहरको
9a4397f4ca,केराको वैज्ञानिक नामहरू
c33a1c010f,गरिन्छ र कहिले कहिले
d0af825a60,राष्ट्रिय योजना आयोगको
nep_0546_6477856191,इटालियन कवि उपन्यासकार साहित्यिक समालोचक र अनुवादक
921e90f8de,डिसेम्बर १९६७ मा
b29d047dd9,औषधोपचारको व्यवस्था
6f6a59a320,समाजसेवी तथा माइती
fe17167d58,र्‍यालीमा मानिसहरू
60f9754b64,देहावसान भएको चौधौं
nep_7957_1107857989,तातो ठुलो ताराको प्रकार
628aea0244,उर्वशी उनीप्रति
4dea8d552f,यहाँ देशको
780827fe6b,राम्रो जानकारी छ भने
d87ab098f8,यो भिन्नता वा
414a5d55e6,पिण्डदान गर्‍यो भने
a58c657eba,शताब्दीमा गोर्खालीहरूको राज्यका
c650c16734,वातावरणसहित चित्रकारिताको
95e6df7070,क्षेत्रको ऐतिहासिक सांस्कृतिक
65e63fad1f,सजावट पनि यसै
58c6cd802e,र रहामीन जस्तै कलाकारहरूका
74b820bfc2,कन्ट्री पार्टी आजको
a203eaa312,गुणा बढी पैसा
5ddef87673,अतिउत्तम मानिन्छ
134cd7f9fa,४ सन्तान मध्येका
4d9ba2b19f,योगका आचार्य पनि थिए
56e10fcb11,रूपले यसको स्थलाकृतिका
324d22dc6a,त्यसो त २०१७
a40a2edb3f,हुन नसकेपछि २०४२
d0e5287913,मार्कस प्रत्यारोपणको
aacdb24526,शाखा बाटो खनिएका छन्
948975ec5e,लड्ने हो
a4c356f2cd,कार्सियर आइल्याण्ड
1e021da7b3,नागरीले लियो
nep_3960_0457654500,नारायणी अञ्चल आयुर्वेद औषधालय मकवानपुर जिल्लाको सदरमुकाम हेटौडामा सञ्चालित छ
0dcbaf8941,पुरस्कार प्राप्त गर्ने
135c6ac2dc,एकेन्द्रजी विकिपीडियाका पृष्ठहरू
b75a538fd6,र नक्षत्र परियोजना
df7e65a125,समस्यालाई पनि
63791fadfc,चलनको नक्कल गरिरहेको
95ee6205c3,सेना प्रवेश गरी
e4666c8d07,शिक्षित हुँदैछ त्यति
f368a78921,आगमनभन्दा पूर्वको अन्तिम
c5e49b3c19,नगरपालिकाका प्रमुख धार्मिक
dda9369d4a,कतिपय पदहरू रचिएको छ
c39e656b01,बगैँचा हुन थाल्यो
1d3da9f267,निर्धारित मापदण्ड सम्म
Voice878,शहरमा मलाई यो कुरा कसैले बताएनन्‌ कि मानिसको बोलाउने र न्वारनका भिन्न-भिन्न नाउँ हुन्छन्‌ ।
6bd03e0633,जस्तै सानो मन्दिर
da979670e6,हत्या गर्‍यो
fe65d60e26,बागलुङ जिल्लामा
d0d38c316d,अन्जन र छोरी
a1c4e12080,मोबाइल सेट शुल्कमा
d90dfa95e0,रोमान्टिक चलचित्र तथा
nep_0258_3696950667,कुमार बस्नेत नेपालका लोकप्रिय लोक गायक हुन्
91cd1c1cd9,प्रकट भएका हुन्
e364ade113,घटना हुन थालेपछि
0802d764b5,गर्नु पर्ने छ
46868fe38b,यसमा म
7c16a71747,यो कम्प्युटरको
e1e8b0dfd6,इडोको नामले चिनिन्थ्यो
d808f1d01f,गर्ने हाम्रा तमाम
42b327fde0,यिनका जीवनकालका अलग
8eea8952b4,नेपाली जनता खुसी थिए
b92db588e8,२६७ देखि २८४
c9e484ecad,कुनै पनि प्रयोगकर्ताहरू
8aa4e3bee3,खेल्छन्
4f8918299f,यसको प्रकाशन काठमाडौँमा अनियमित२०२८मा प्रकाशित भएको थियो।
9402eca75f,पुरानै स्थितिमा लगेँ
9526bfb1c6,अन्तरिक्षमा स्थित एक
1c1d9e31b9,अत तपाईँ सबै
e3b2d3ffe5,आवरण पृष्ठ पनि
910d1c4e9f,जीवलाई उनी अज्ञानस्वरूप
2babd16635,बेलपत्र चढाएको
b9e7c5e6eb,जाहेर गरी
b7d76e4ca1,भएका खनाल
efbe93effe,यस्ता अस्पतालहरूमा
bc490cfc12,पुरानो वृक्ष हो
93ea84327a,यही फोर्सले
018a612ed8,हामीले नै मिलेर
350eeaeab4,यस्तो पनि भनिन्छ
e74c91713a,उत्पादनमा पनि कमी
4c7d1533ce,रङ्गको सतह जस्तै
9c6872881a,त्रिभुवन विश्वविद्यालयबाट सम्मानार्थ
be34c98442,डा जी एस धुरिएका
70c2c33246,यहाँको समाज लाहुरेको छ
e83c1a7174,नामको हक हुने छ
ac4e477a6a,पछिल्लो समयमा उनले
e008bd05ff,लोहाङ्गसेनको भागमा पर्‍यो
ca1508381e,राष्ट्रसमेत रहेको अफगानिस्तानमा
dc07ad2dbd,पृथ्वीभन्दा ९५ गुणा बढी छ
ceea5b21af,अनुसार यस गाविस
a7a0833ecb,छ भने मुक्तिनाथको
nep_0546_6730177303,रुसको भोलोग्डा ओब्लास्टमा रहेको सहर
c533354d8c,व्यवहारसँग नजिक भए
nep_7957_9501826337,ओइसीको देवता क्यामब्राईको देवता
f44cc6454b,क्रस्ट हो
dc22f60286,आर्थिक विकासका लागि
Voice801,रुसलाई समर्थन गर्नेले त्यसको परिणाम बेहोर्नुपर्ने चेतावनी दिएको बीबीसीले उल्लेख गरेको छ ।
c62b185ed2,काठमाडौँको सङ्घर्षमय वातावरणमा
b2e0e382d5,रुकुम सूर्यप्रकाश पुन
eb3847e68d,यो टेम्प्लेटले काम
d98f10ba6a,यो पाटीका वर्तमान
ccb5b01ca6,त्यसैगरी कुनै प्राकृतिक
f978cc59fa,पुस्तकका अडियो क्यासेट
68861174fe,त्यसको दुईटै सिरहरूबाट
863e479664,मानवअधिकारवादी विशेष गरी
a25052d442,उत्पन्न भए
35761ec002,अनिवार्य रूपले गर्न
c4c60950f3,वर्षसम्म फैलिएको छ
b9b199ba8f,केराको पातमा राखिन्छ
86b4a759f8,उपयोग सुनिश्चित गर्नु हो
ee2352b57a,निर्देशन पत्रिका एक
d10db62031,भएकाहरूका लागि
c21df66989,देख्न सक्नुहुन्छ कि
4bbc0d082c,प्रधानमन्त्री स्टेनली ब्रुस
f0a3161751,र आइरिस मूलका थिए
e91dbde751,उनी केही समय
ec3bf9b50f,गर्नाले मनुष्यका सम्पूर्ण
ef620826b2,कसैबाट कुनै पनि सहयोग
bf17ea73dc,गुणहरूमा निर्भर गर्छन्
e193067f21,फागुन कृष्ण चतुर्दशीको
8c4552819d,लगाउनाले सबै प्रकारको
bdb8d7d88d,भने छठलाई मुख्य
eb99c4e15c,भारतमा प्रवेश गर्छ
40950b2801,प्रयोगमा आउने
dd63251c5f,समितिबाट थाहा भएको
6afc458b19,र राष्‍ट्रपतिलाई सहायता
96d85cf3da,नपुर्‍याई पानी खाएमा
71cab00068,उज्जैन पुरी
nep_0546_1636939995,बाइनरी ताराहरूको वर्ग
2fea02c54d,प्राथमिकता दिने
0fcc78e5ba,यो विश्वको दोस्रो
75efbf40da,४ छोरी जन्मे
2ec03aa9c0,दीप प्रज्ज्वलनका लागि
a056ad15f8,उनले कामना गरिन्
365fb2be5a,मानव जीवन
804f8f8a88,भाषा जान्ने सबैका
e57e3c8ed0,आत्मकथा वा आत्मसंस्मरणको
a8293a6a07,राष्ट्रिय आन्दोलनको दबाइएपछि
f78e5af476,त्यहीँ छोडिदिएँ
6496f9872b,लिनु भएको थियो
d9501f841a,दलाई लामा एक
b8103f957b,भन्दा एक जापानी
e9b478d8a5,रुसका हिमाली
38a34a3269,तेर्सो पारेर राखिन्छ
2fd7f5e398,पनि नारी दमन
1ae8b845fc,सिमाली बारमा लगाइने
d7145121f4,यसको क्रियाको हो
57385940f8,प्रयोग भएको छ
5fca9531ae,यस स्थलबाट
fda9c16a07,ढुङ्गाका मूर्तिहरू
fa8cdefe3d,प्रसिद्ध छ
12640bdf3b,किनकि २००७ सालकै
b5777aa16c,सङ्घको सभापति र नेपाली
6abb933a6d,सेनामा छन् भने
2f5c097cf9,भावनाबाट जमदग्निको
ff86afcce2,एउटा आंशिक रूपले
b6ce90a4ad,समस्या सिर्जना गर्ने
871ba2666a,कालिम्पोङमा अध्ययन गरेकी
7b6c0919da,तपाईँहरू देवनागरीमा लेख्न
e29ff9049b,गरिएको छैन
ae8800beb0,नाम बदलेर
b7abde4891,विकेड पिक्चरको लागि
nep_2099_5234496621,कालोलाई कुरूपको अर्थमा लिनुहुन्छ अस्वीकृत मान्यता कुरूपतालाई स्थापना गर्न खोजिरहेको पाउनुहुनेछ
4cd29de6be,पोखराको पृथ्वीनारायण
c6b0df7f53,इलियटलाई गुरु थापे
e910ff6eb8,मानेको पातमा राखेर
f49150d155,लागेको भन्ने
3f4cfdb44f,यहाँ काम गर्नु
44e1980d93,जुम्ला धनकुटा लगायतका
b8adb7b07f,लागि पहिलो गोल
f9eefb5ed2,जोडिएका छन्
nep_0546_1216756049,किम जोङ उनले आफै शासन चलाउन नसकुन्जेल सम्मका लागि तायक नायबी रहने कतिपय विश्लेषकको अनुमान
c1144e5ee0,विरूद्ध आन्दोलनमा होमिएँ
89463293fb,पुरानो बस्तिको भन्ने
bf9ab56639,पाए अझ राम्रो
c12bec7ae8,टु लभ अगेन
d1e3e4963d,त्यो सभ्य मनुष्य
a856fbcba4,फिल्मको सुटिङ
f1fa1557fd,चलचित्रमा उनको राखी
8011a2488a,हुँदा बाध्यतावश देवनागरीको
7320a924bc,नामक हृवेल माछाको
c64744c6f2,बोका बलि दिइन्छ
ced7ec6289,कोटबाहेक नै पनि लगाइन्छ
Voice655,त्यस कारणले हामीले सक्ने काम गरेर दशको अवस्थालाई अझ गतिलो बनाउनुपर्छ।
d82e9ddab6,प्रधानमन्त्री रहे
e320d3037f,उक्त स्थानमा
aa5660b588,अन द साइड
acc60b235f,यसको पूर्ण परिपालनाबाट
1655f570c3,औपन्यासिक विशेषता नै हो
7842b16f57,हात पारेको हो
67f83ad281,जोड दिइएको छ
ddc2d72358,तपाईँले लेखेका शीर्षकहरू
6221b6974b,जोकोहीको पनि मन छुन्छ
f4522a1cf2,समुद्र सतहदेखि
4419e6783a,समाचार दक्षिण कोरियाली
c3a1fc17bd,व्यक्त गरी
adf925da54,यो राजमार्ग पोखरा
b211279348,भू भनिएको हो
5b1f2e6dc6,स्वर्गका राजा इन्द्र
2fa61a404e,शिक्षामन्त्री बनेका थिए
eb478fefef,उनले देव आनन्दबाट
c24b0a1269,विभेदको शिकार बनेका छन्
c15ef9fb62,अङ्कको प्रयोग अङ्ग्रेजी
7de24f0eae,शाखाहरूमा पर्‍यो
0c18494a78,उपनिवेशहरूको स्थापना
b28aecc331,शिक्षण संस्थाको प्रथम
022f8ef0ed,मूल उद्देश्य
c2ba79465f,जस्तोसुकै खडेरीमा
a8331ab03e,कार्य माधव भण्डारी
bff1c5a376,कालीगण्डकी जलविद्युत परियोजना
6a05392b55,आपुर्ति भने यस
8290659fd3,पटक सफल आरोहण
e65d72c5dc,ज्ञानको कमी थियो
48fa4a6e05,भाग रहेर
7776892468,गाभिएको पाइन्छ
8c535e29c9,त्यस्तै पश्चिम भारतको गुजरात प्रान्तको गिरनारक्षेत्रलाई यिनको सिद्धपीठ मानिन्छ।
ccfa328cdd,नेपालको सन् २००१ को जनगणना अनुसार चिलिङदिनको जनसङ्ख्या ३९१८ छ।
7790916a0e,तयार पार्ने र मृत्यु
f58241df7b,पन्तले नेपाली भाषासाहित्यको
88a718b3b9,समेत पाल्ने गरिन्छ
bcb2949a88,र एसटिएम टेलिकमले सेवा
4f14c3ba90,दर्शन र हवन गरेमा
32605f269c,कान पाक्न सक्छ
e3e586f162,उनले आफू जीवित
ed78c89753,तिब्बती भन्दा थुप्रै
e4aca550fa,उपचार गर्दा गर्दै
bf9fef6924,चढाउदा झाँक्रीलाई पनि
8aecccc83a,थुप्रै अलग अलग
fa03964e81,न्यौपाने हाल नेपाल
f7defbdb2a,१ मा थियो
8f2a5e7303,ठाँटी वगर देखि
b99c2efc40,जस्तो कि मण्ड
da4152a28d,सायदै सुनिन्छ
83fc9c4f2b,आइतबारलाई हप्ताको
8253287956,हुने ससाना सेता
e9d1645c79,सुरु भइसकेको थियो
66de0bf3b1,सरकारबाट खर्च बोक्ने
ed1f347ebe,वायुमण्डलीय नाइट्रोजन भन्ने
Voice679,मेरो बुबा आमाको मायाको छहारीमा मेरो बाल्यकाल खुबी रमाइलो भएर बित्यो।
7212d1db7e,चौखवाङ नेपालको
c9da6b09c0,गर्ने गरेको थियो
c8c1cfb3f3,धन्यवाद म तपाईँहरू
a20338bd6d,११ श्लोक
5daa1986a7,समाधानको लागि
ade2cf29eb,त्यसैको हुन्छ
cb9c3b2e9d,तनहुँ चितवन दैलेख
de0c027b24,जनसङ्ख्या ७० लाख
af105f0339,बेलायती सेनाहरूका एक
7229ad8e45,सम्बन्धित भयो
d64475b52c,जिराफ परिवार
ac1b9024fe,बसिरहेको अरू जातिका
aa72aee09a,कास्की जिल्लामा कश्यप
a1a85f4800,पछि हावा चलेर
c26f033c27,मानिसहरूले शासन गरे
9e80856509,पुराणमा उल्लेख भएअनुसार
1fa4606830,बालकलाई आफ्नो नाम
8c0187e0a1,भागलपुर बाँका मुङ्गेर
967b4622be,रिपोर्टर डिटेल्स सिकागो
304510cf7d,समाचार सङ्कलन
nep_3614_8240574794,महेन्द्रराजमार्गको लाहानबाट गाईघाट हुँदै सगरमाथा राजमार्गले पूर्वका पहाडी जिल्लाहरूलाई छोडेको छ
3e0dfcf81b,पश्चिम जर्मनीको
54d804288f,प्रमुख उपप्रमुख पदमा
aaf09302da,सन् १९८९ नोभेम्बर
3182bfcd25,छिछि शब्द प्रयाग
5e1f2eaa61,कल्चर एन्ड द
e062bfbc75,र ७०० ग्राम चामल
2382304e7f,तर्फबाट रुकुम क्षेत्र नं १
aa21c39073,उनको जीवनकालमा घटेका
f8015c0d04,अङ्ग्रेजी नाम दिएकी थिइन
nep_7957_0385367299,अमेरिकी आवाज वा स्टेज अभिनेत्री र गायिका
b161b300cd,त्यसैले मिसाइलहरूलाई
1dbf5971ff,पुत्रहरूले त्यसलाई फेरि
1b2811a017,मा मुसलमानले आक्रमण
b6a2b5b5a3,मुस्लिम विश्व तीब्र
774e0dd203,अपुष्ट इतिहासहरू पनि
97ebf57602,पृष्ठमा त बाहिरिए
59939509e7,भन्ने प्रश्नको सोझै उत्तर
ed2d64bf3a,संलग्न रहन्छ
27ced56e7d,ज्यान लिइयो
e0763dda74,रिपोर्टिङ गर्नु पर्दछ
00e97d64b2,किलोमिटर तथा दिल्‍लीबाट
f31b837380,त्यसैबाट प्रभावित भएर
627c7a5f10,छरिएका समीक्षा
b0dad10002,समस्त उत्तरपूर्वीय राज्यहरूलाई
a915570ec6,तत्कालका लागि भाषिक
2157515f93,उपस्थितिलाई कसरी अनन्त
c80f55216a,देखाउँदा मिलेन
549a2a9863,यस नक्षत्रमा जन्मिने
f82eb93c48,टापु विश्वविद्यालयमा
3afaa36032,मोनोरेल जुन
9b51746db6,भवन खडा हुन्छ
5bb1f03527,त्यहाँ पानी भएको
d57d74a0d5,उड पिजन भनिन्छ
bbfb35548d,अमितासित भयो
e6a4dbd666,प्रमुख नियमहरू रहन्छन्
4f00fae3f3,आइडि दर्ता गर्दै छन्
f1479f4d06,मजदुर आन्दोलनका एक
5204a8b4a2,ठाउँमा मेला लाग्ने गर्दछ
f0d0a2912d,उसिनेपछि त्यसलाई
9f39d14679,ठगेको छैन
ae69aea3e6,विद्युत इलेक्ट्रोनिक्स बढी
edc592b1db,जमाउने प्रयास गरे
cb9cb43a19,भक्तपुर लोकन्थली
d99a6c2546,निकै प्रख्यात छ
e2e381064a,त्यसका लागि एकैछिन
410afd3ba8,लादेनलाई पक्राउ गर्न
61e0acf27e,त्यसैले मैले गहनरूपमा
9e66049f8b,इवाल्यूशन भ्रौणिकी
fc9f7dd780,भाग ५ कार्यपालिका
11ac749377,मेला सम्पन्न भएको
nep_3960_6204549570,लातभियाई ड्राफ्ट खेलाडी विश्व च्याम्पियन
f60afee729,चलाउने प्रयास
8b4f1af301,चिन्ह लगाउनुहोस्
f6a19d8c58,अमेरिकी इन्टरनेट प्रबर्धक
fe0035cd89,त्यसपछि उनले कमलाको
8f44f2e72a,गुण भएको
b21654b9bf,गोपाल सिंह बोहोरा
7dad20d40b,गर्ने प्रायजसो सबै
b006425cda,त्यस जातकले आफ्नो
05326a717f,उत्पादन नभएको हुन्थ्यो
9a0aad508f,तर फूल फुल्नु
887b2e2ef1,खोज्दछ अथवा राम्रा
ea2b17a685,मेलमिलाप भेटघाटको अवसर
a01c9500f8,कालो मृत्युको महामारीले
f812e6c5a8,छोप्नैका लागि उनले
b221c81195,कार्यक्रम जस्ता संस्थामा
e1cad780f6,उत्तरमा यमुनामा मिल्थ्यो
be84bf39ba,सबैभन्दा धेरै जनसङ्ख्या
nep_2099_2396757575,चिली राष्ट्रिय फुटबल टिम र वारेन म्युनिखका लागि मिडफिल्डर फुटबलरको जन्म बाइस मे उन्नाइस सय सतासीमा भएको हो
7a2d54961d,धर्मदास मनमनै
d01f8fccaa,वस्तुले हलुङ्गो वस्तुलाई
c42b453d09,नियमअनुसार यस खेलमा
25db0914c3,उत्तर तर्फको उच्च
661b1e93c7,लागि ड्यानियल र्‍याडक्लिफको
9aee0aad3f,भारतीय राज्य जम्मु
f9c3d76a05,पिताको भनाईमा लागे
1930181458,छेउमा धातुका दुई
3de67fe424,उनको पुर्ख्यौली घर
dd36a3c632,निर्वाचनको प्रावधान गरे
e6772f4b51,विज्ञान प्राध्यापन
nep_0258_2784581247,बेनीमाधव भट्टको जन्म सुदूरपश्चिम नेपालको डोटी जिल्लामा भएको हो
3abbafd757,गर्ने सभासद श्रेष्ठ
f6fc740024,पटना राइसको नामले
Voice998,इरानले उपलब्ध गराएका ड्रोनहरूको प्रयोग गरेर रुसले युक्रेनी ऊर्जा केन्द्रमा आक्रमण गरेको छ।
ec99f9748d,तर हाललाई थोप्लाहरू
82640b0d0a,आयोजेनाख॑वादीहरूले लासालवादीहरूको
afc34c7a25,पानीजहाज थियो
7aaa308f28,सन् १९३० का
7b8953c1e3,समयक्रममा अस्पताल बस्दा बस्दै
3ad25f987a,प्रयत्नशील छौँ
f15678143e,एक पल्ट आएपछि
b0a4d634e3,अटोरिक्सा रिक्सा एवं
56678e3e08,देखाएका छन्
fc7fc47e96,१९६६ जुलाईमा
cd9deb7afd,बाध्य भयौँ
1a2511a4a6,हुन्छ भनिन्छ
bc5019963e,लिग उपाधि जित्न
b9f1e3cfab,विशेष परीक्षणहरू तथा
9189521e5c,तिनको सेनापति थियो
507caec7ac,लिङ्कनलाई नै जान्छ
8dd8f9e209,जसलाई त्यो पुलिस
96b7411dda,झिल्को सामुन्ने सानी
