path,labels
b26e9e457b,पुरुषको तुलनामा महिलाको
0859261524,आएकी हुन र हालसम्म
ec056aa9e0,आफैँ हटाउनुहोला
0ec7900344,मङ्गलबजारमा अवस्थित
6a84399a2a,रोहिणी चन्द्रमाकी सत्ताईसवटी
043fdf9766,नगरको जनसङ्ख्या १९
8d7c4c6e08,तपाईँ कार्यक्रममा
9597db4686,परिवारलाई प्राथमिकता
b267a2b47d,टोकियोलाई विश्वको
a308940476,विधा मानिएकाले समालोचनाहरू
aa70c5e4a4,पार्टीको केन्द्रीय
e5a219298d,चार मध्येको
31e4e7bc26,आवश्यक छ भन्ने
c4055b0627,जुत्ता मानिसले आराम
d0d863db9a,भारतमा प्रचलित केही
fce6f906a3,म स्वयम्‌द्वारा नारायणगढ
8ee7d898cc,धेरैलाई आँखाको
5754328905,त्यसपछि महादेवले भनेअनुसार
e4b671af8b,सन् १९३९ देखि
70f7a4af08,समयमा यसको
e03212eb6c,नेपालीमा लेख्नका लागि
7af44e5e76,यसको प्रकाशन झापामा
937282f59e,उपत्यकाबाट बनेपा हुँदै
56e086028b,फिल्महरूमा अभिनय गरे
f305cf9042,क्षेत्र नं १ बाट
e4cac322cd,छन् भने भक्तपुर
c0af6d2cc7,त्यस्तो मानवीय संवेदनशील
nep_5687_5730630925,फाट काठका कर्मचारीहरूलाई समयमा तलब तथा पारिश्रमिक दिन नसक्दा समस्या देखा परेको छ
d46b49c362,प्राचीन कालको नदी
e6eba09824,१४२३ इस्वीमा गरियो
8aa503c54e,भारतमा फुटबल भलिबल एथलेटिक्स
be62c67dec,नेपाल अधिराज्यको मध्य
c723f0c89f,आगोलागीमा परेर
ebd3327ddd,जिल्लाको पुरा भाग
b128cc20b8,गरिहेका थिए
eac7bdcc75,सामग्री थप्ने मेरो
4108b10dd1,उपत्यकाका विभिन्न सांस्कृतिक
dd5578b35b,सगरमाथाको एकै सिजनमा
7c97809bf9,काब्रो नामको रूख
3198576213,वेल्स जन्म ७
a09c9f88c2,तामाङ जातिहरूको
cab63e55ec,१६ गतेसम्म सूर्यले
ff6690600a,देखेमा मुख्य रेफ्रीलाई
e542681ef0,चलिरहेकोले केही दिन
1ea426c88a,बिलबोर्ड पत्रिकाको अनुसार
de88662692,असल पुत्र जन्माउने
49b494f251,दुर्गा घिमिरे
ec743d0c29,आइएसम्म पढ्नुभएका काका
cd815bf9b4,छर्ने दिन यहाँ
327f44a676,जीवन बिताउँछ
bae3c6e2eb,पनि अपकृत्यको अवधारणा
Voice573,कतिपय त् यसलाई पेसाकै रूपमा पनि अँगालेको पाइन्छ।
9d2a3cd1a0,तर आठौँ घरको
985e20031f,जीवन प्रारम्भ गरेकी
d590e43b13,नै टोपी लगाउने
35bcd6102d,क्रिया क्रियाफल क्रियाफलको
9984140f11,आन्दोलनलार्इ खास उचाइमा
c9d5a0425c,तन मन धन
f6e05d265e,धेरै महत्त्वपूर्ण थियो
fbe9874948,वैध लाइसेन्स छैन
nep_3614_2438159929,यसको लागि पनि धेरै विदेशी पर्यटकहरू केरल आउँछन्
f64ecb7b4d,एक बहिनी ४ भाइमध्ये
3dccaa23a6,तारापुञ्ज हो जहाँ
9e8f7229f3,कैप र फ्लोरको
Voice519,यसको कारणले हाम्रो देश नदीको गतिमा विकासमा लाग्ला।
12278dc2d9,संज्ञाका बदलामा आउने भएका शब्दलाई सर्वनाम भन्दछन्।
9e1e69798a,कर्मचारी वर्गका उपनगर
ad3218a4ac,मरिनखोला उपत्यका
bee1f8ee45,उमेरमा फुलेकोले उनलाई
b3322ecadd,खोदाइबाट प्राप्त तथ्यहरू
4991380e4e,उनीहरू सुन्नी भनिए
0ad1e68f95,तत्कालिन महानायक भित्र
f8fd062108,त्यस्तै इतिहासकारहरूले अंशुवर्माको
92d91f92e6,तपाईँ जनसाङ्खिक विषयमा
f44347c09c,हास्यास्पद पदावली टेकेर
1aaa4bfeae,सदा दिनको लडाईँ झगडाबाट चिनियाँ जनताले ठूलो कष्ट झमेला झेल्नुपरेको थियो।
64427ada8c,को निर्वाचनमा फ्रेसरलाई
de1a62e4d9,वन्यजन्तुको चोरी सिकारीलाई
a01f4378d1,अध्ययनको सीमा यो
d8d9a0218f,यस महलको बाहिरी भित्ताहरूमा रातो पत्थर लगाईएको छ।
c1079911be,र अब हटाइएको छ
01e8c1c416,दीर्घायु तथा समृद्धि ल्याउनेछ
e1203a6219,सुदूर पश्चिममा विवाह
112547e6e9,यहाँ पनि बुलन्द ढोका
bc6aad0089,त्यतिखेरसम्म मात्र सदाबहार
ae37577217,२०४६ सालको
6bad239ca7,शाह भएका थिए
ecedea968f,लोहोरो र सन्तोष
e490577ec5,विवादमा तानिए
b228e0ba02,नेपालको धार्मिक सांस्कृतिक
e45cb410f0,दर्ता गर्नुहोला
a3c0ac6224,१ को घटनापछि
7699adfd77,आगमनदेखि पूर्व प्राय
b802a57c3c,धार्मिक कर्मलाई छाडेर
d4530ac915,नभएर अप्रत्यक्ष
be769bb629,तलैया माटो बन्छ
7aad5289b8,भएको कारणले आफ्नो
e4d714b9a5,घोडामा थियो
dd017373ff,अरबको सर्वप्रथम
3d6d7c03db,राज्य अवस्थित छन्
ffb82b1a58,अवधिको आधारमा
93ccce6bc9,प्रकार र रङमा
182268dc0e,सिजीभित्रै झन्डै
703cc0ec4c,एएनसीको अध्यक्ष
d54fae2639,गीत हो
badffe1256,सानो रूप हो
9f3cac02c4,लागू हुने गरी
a8e0ab8b60,साथ तल्लो सदनका
b743e0ff55,गर्दै छन् र हामीसँग
a954c276fb,हेर्न पाइन्छ
5fa31592be,साप्ताहिकमा पनि धेरै जसो इन्टरनेटमा छिरिसकेका छन्।
beb86e3823,गुम्बदका लागि जानी जान्छ
64508ec5d6,घुस दिएर अथवा
ff6cd2da7d,ऐक्ट १९९४ को
190efff621,कङ्काल शरीरलाई श्रीखण्डजडित
cb0d7c398a,मैले मेरो परिचय
b61709888a,डाँडागाउँ ५ नेपालको
b76b088cb5,इलाहाबादमा स्थित
ef35f3595d,एघारौँ अध्यायमा देवताहरूद्वारा
bc056edab1,शरीर अलग हुनु
1f18620d56,साथै मन परेका
3bc49c005d,मस्जिद ए अकसा
2e9aedbd63,रोगी महिलाको हो
df763701ed,जेठ असारमा फल्ने
6e3be9dd12,१ अहिंसा महाव्रत
ff2197bc4a,डकर्मी नेपाली
8e80e4ad99,मनोरम प्राकृतिक सौन्दर्ययुक्त
ffa9840e48,त्यतिबेला मलाई तत्कालीन
0aa54adbda,नै सुरु भएको थियो
52f103ddb4,आफ्ना बालबालिकाहरूको
f250a32c0a,उद्वेलित भएँ
7e09ad677f,लोकप्रिय विषय नै
0a52a71823,प्रभावको अध्ययन र विश्लेषण गर्ने
d60bf5d69f,यस्ता शक्तिपीठहरू नेपाल भारत बङ्गलादेश पाकिस्तान तिब्बत एवम् श्रीलङ्कामा छन्।
89bece33ee,रोगहरूमध्ये एक हो
cf35dc9e86,कुनै वेबसाइटमा भेट्टाइएमा
dabfce2160,निम्नलिखित देशहरू संयुक्त
54dba1fd8d,सल्लमा हो र यसका
b861773019,फुटबल खेलाडी हुन्
da5e9297ca,क्षेत्रीय एवं स्थानीय
3588e974c3,प्रधान आदिसँग बरालको
bf6d8b0ac8,जसले वस्तुको यथार्थ
e6f41fe4d3,एकै अवस्थामा विकसित
fc424ed8b2,पालमपुरमा अवस्थित एउटा
5795e8d0ba,पाएका थिए नबिनले
d0b79fd662,आर्यन सिग्देल पहिलो
0e22be4c8f,सन्देश चौतारी
c9a7b366b2,विश्वासबाट राम्रा भए
Voice914,नत्र ति साच्चैका अवसर बिहिन नारीहरुको नाम भजाएर सिमित नाकहरु ठड्याउनका लागि देखाइने यो गाइजात्रे ।
a9767be96d,त्यसमा न त
5bf4226b03,सीमित छ
8139a27366,तोकुगावा इयासुले
2f5b25368d,सेता वस्त्रमा म
0744b92090,धार्मिक स्थल हुन्
b3c0e39e45,पश्चिम दक्षिणमा पोखराथोक
633569b341,दान गर्ने काम गरे
e9b1abd22a,टुमकुरमा अवस्थित
c6372a80dc,योजनाको सुरुवात गरे
d47e3b04d8,लक्ष्मी र दुर्गाप्रसादकी
3e5b6bd107,किमको तेस्री श्रीमतीतर्फका
da73e16173,घट्दै गएको छ
3cb9afeca8,पर्खाल भीमचरण
08115fe005,दोस्रो महिना मानिन्छ
e81c7672b1,श्रेष्ठद्वारा भएको
b48f4a6a87,सन् १९७६ देखि
18baaf7210,तथा आरती वैदिक
febf236f10,मानव अधिकार सुरक्षित
97df758586,उनका पात्रहरू जति
c8bc64b201,आउन थाल्यो
d6540ac3b6,नाचलाई लिइन्छ
bdd1c45b8f,बुबाआमा पनि खेलेर
a9ab9f212f,महिलाले लगाउँछन्
e6c7fcf700,हुँदा यो टेम्प्लेटलाई
b0bd10f880,चितामा श्रीखण्ड चन्दनजस्तो
e6ca5951e3,आज तपाईँलाई पनि
b607bc5afd,जंजीर धेरै
62facce0f4,तर समयको साथ यो दार्जिलिङ चियाको नामबाट प्रसिद्ध भयो।
c7d9c965cf,मन बहलाउने
e88f6865bc,उनको पहिलो विवाह
b2f95f0581,बिहार प्रदेशमा
93ad81d9fb,कार्यहरू गर्दछ
4d6beda682,यो नेपाली भाषामा
883941a283,लिन चाहनेहरूलाई राम्रै
cd8f12c34b,त्योभन्दा अघिदेखि नै बिपी कोइरालाको राजकर्णिकारसँग मित्रता गाँसिएको थियो।
410638f42b,डाक्टर वा नेता
0ee502825f,जीवन बिताइसक्नुभएको छ
f95419d1ee,यस संसारमा उड्ने
84bc06cbc9,पीत सिङ्गमर्मर जैस्पर
d8b9ab4136,नयाँ नेपाल राष्ट्रिय
fc29c7bce1,यो उद्धृत गरियो
478604f320,आनुवंशिकताको ढङ्ग
2e785aaf9f,गरेको भन्दै बचाउ
5c230f7e0c,गिरिदेखि
f3fa5485af,महाकवि कालिदासको
9bf69b3a34,टोकाउने गरेका छन्
ebdd0699b0,चिनिन्छ
ee946f5c71,यसको गेडा अर्थात्
d087735dab,मान्छेहरूलाई रेडियो
cd989c494c,इतिहासमा झापा काण्ड
def2156103,५५ मिटर र
2d4b67ec8e,मानौँ ती सबै
45e8472a4b,जिलामा स्थित छ
917ff745d3,प्रक्षेपण गर्दथे
b98a5b713d,भेट्न सकिएला
af9ff70766,एक पूर्व बेलायती
0e1c81ad41,भारतीय राज्य अरुणाञ्चल
819e129a66,मनस्थिति आर्थिक अभावबाट
adf4598eaf,नामको नगर
Voice967,तर युक्रेनमाथि आक्रमण हुनुअघि केही मात्रामा ड्रोन उपलब्ध गराएको स्वीकार गरेको थियो ।
e3ef295f82,बन्धु र अजिज
nep_0546_4411250717,पूर्वी संयुक्त राज्यमा रहेको नदी
5639033b73,दुई मुख्य तत्त्वहरू हुन्छन्
708e9a1720,विशेष मुद्रा
163d46b571,हुन सक्छ भन्ने
48a19364f3,गरी सार्वजनिक हुनुभयो
Voice830,"प्रिथिवी नारायण शाह, अमरसिंह थापा, भीमसेन थापा, राजेन्द्र लक्ष्मी आदिका योगदानले हाम्रो नेपालमा आजसम्म कसैले विजय हासिल गर्न सकेन।"
c058aae269,खाता बनाउँदै आउनुहोस्
df4e9c1c32,सानो हो
715f73cc28,खडखडे हाँस नेपालमा पाइने एक प्रकारको चराको नाम हो।
4228ab7f25,उत्तर कोरियाको समाचारपत्र
e96837095d,यस गणको
a17b071c5c,बोराहरूमा बाँधेर
77f933137d,जारी भएको अन्तशुल्क
c5b122788c,तीन प्रकारका विकिरण
37042da3cd,जसलाई नामबाट जानिन्छ
922e0c0906,गुप्त वंशको
80e1221577,परकीय हित हुने
b7443efc8f,भरिने वाला घाउमा
e6de694dcf,प्रचुर आपूर्ति उपलब्ध थियो
9b38d6aed1,शासनकालमा नेपालको सिमाना
929a2c05a4,टिपेर खल्तीमा हाले
b1abc6cde9,प्रमुख संस्थान हुन्
f847c09c52,चमेरो आदि जनावर
c4e318fa69,प्रबन्धक भएर पनि
6e166ba341,यो धनुषा जिल्लाको
899026dc44,सबै लेखहरू
5fb9723531,रहित विमानवाट अन्तरिक्ष
a811f1ec42,देखा पर्छन् जब
92bdd79f76,परासीकै सयपत्री माध्यमिक
8d8fe6f555,चर्चित क्रिकेटर मात्र
ffa6f0d26b,हामी के निष्कर्षमा
a20c7acd58,एक प्रकारको जलयान हो
41ae42458e,तर त्यस हेराइमा
nep_3614_3085751946,अडियो सिग्नलहरूको इनपुट र आउटपुट सुविधाहरू भएको आन्तरिक कम्प्युटर विस्तार कार्ड
8368fa963d,महोत्सवमा पुरस्कृत
2658945f57,फल तथा सलादको सेवन
796dfaa7a8,दृश्य र अदृश्य उनको
b2dab5cfdd,डिन फस्टरले यसलाई
f6a269d4a9,स्टेसन छन्
bd9c0a96a2,उचाइमा थियो
64e3d4f0fe,छ यस्ता गल्तिहरू
6ec386ddc3,देखाउनको लागि मुसलमान
60cdac4b0b,छन् हामीभन्दा
d5fee6b515,अञ्चलको सदरमुकाम हुनुका
fedabac890,मन्दिरभित्रको जलपूर्ण सानो
88fbab73e3,यसले सिकाउछ
nep_3614_0258484851,यिनी दुई हजार सोह्रमा कोइरालाको जननिर्वाचित मन्त्रीमण्डलमा पहिलोपटक मन्त्री भएका
f35b2da262,अनुसार यस जिल्लामा
Voice803,नेपाल वीरहरूको देश भनेर पनि चिनिन्छ।
d24edf18f7,खडा गरेका छन्
b487a53380,कागजात जम्मा गर्नको
f1b9e3315f,आरम्भमा यसका
3c1fc7c1c4,टेडी सराफियनलाई
d8707fd8e7,केही अपराधीहरू विशिष्ट
b42bf3a6bd,अब जतिसुकै उत्कृष्ट
c74176d422,लगाइहाल्नु भन्दा पहिले
cdfca05252,सङ्ख्या भयो
dec9504054,उत्प्रेक्षाहरूको प्रयोग अलङ्कार
55d22a006e,सबैले अरूको कुरा
b150369619,३१ थियो र
ed90e8f1e0,गाई काट्ने होस्
62fbc44dc3,ख तार्किक निबन्ध
66a70c9398,पत्र प्रेषकले के भनेको
1bcf92cc80,क्रममा जनरल कालु
cdeb1b2b65,पटकपटक भत्केको र झाँक्री
ece20c616a,श्रावण ५ गतेका
f084ce41a1,प्रति सतर्क भए
934a5bf893,संरक्षणमा सहभागी हुने
9d24cb9436,यस नगरपालिकामा हाल
996a7ae34b,धेरै उतारचढाव बेहोर्दै
bfd80ff72c,धेरै बेर घुम्न दिँदैन
ee936f767c,रूपमा आमहड्ताल
2fe1a68b9e,ती जिल्लामा बसोबास
f8dfb6793e,निगाहमा बाँच्न
ff8c4d0c22,दुई या अधिकका
8b421b37cb,कुकुरकोटे नेपाल भारत
5484c4d9ca,आकाशमण्डल देदीप्यमान नक्षत्रहरूमध्ये
f13c7ac8f8,आदिको उल्लेख टिप्पणी
78c9e7c7b4,डाक्टरहरूको भनाइ रहेको छ
f65998c2b2,त्यसैले उनीहरुको हकमा
e2f7768348,राखेर पूजा
99ec2cb4a5,पाठशालामा पढे
1be56715c3,आवश्यक छैन
b4b7b93df2,हुने गरी दायाँबायाँ
bc513b996e,नदी थोप्पल खोला
f97eab2d23,किमि देखि कममा
90c9b1e3ce,बि सि एल को
f2045e4019,हजार वर्षको एकाइलाई
8dcff37e3c,स्वास्थ्य तथा सरसफाइमा
d81cd89d88,गोल्फ टिम च्याम्पियनसिप
nep_9407_9558473002,भीमसेनले किच्चकको बध गरे रगत पखाल्न उनले हानेको बाणले ठाउँ लाग्यो
9d2d6bbd87,चारवटा वक्र प्रयोग गरी
882e5ec8bd,प्रभावले जातक धनवान्
c8a6c51588,सुदूर उत्तरी भेगमा
ae1c27ea25,केही पनि भिन्नता हुन्न
3ee902eb6b,डाँडामा अवस्थित रामेश्वर
565f2a70fe,खोजी गर्ने र घाइतेहरूका
4cf586a2ae,शपथ ग्रहण गर्न
748b9ebfbe,देवकुमारी थापा बालसाहित्य
f3593bd454,पुरानो खातामा
fc4798dfb7,जन्मिएको ३ देखि
f7066c0d68,नगद तथा जिन्सी
6ee5cede31,राज्य महाराष्ट्रको
d54beffc15,काँडैकाँडाले ढाकिएका
e031f1a10c,र गाउँले तथा आफन्त
8e4eff719f,यो पृष्ठ अहिले
58ac3e010e,पटक पटक आफ्ना
cca16f89a3,आज त तपाईँलाई
fb64c6a6a9,२५ नोभेम्बर २००९ मा
0e7318f634,छोटो छोटो समय
5dbb69c13f,नेपालको सन् २००१को जनगणना अनुसार धिकपुरको जनसङ्ख्या १०६५१ छ।
e1ea6228b9,काभ्रे जिल्ला भक्तपुर
Voice65,मलाई कक्षाका साथीहरू निकै मन पराउथे।
89dc68c8a9,हुनाले यसलाई
0891dfb189,हाडनाता पर्ने भएकोले
d5a3e14d79,कोशी अञ्चल
37f03af603,भारतको सबैभन्दा सानो
7711b4c5bd,रह्यो भन्न सकिँदैन
71c4d6265a,बेइजती गर्नु भो
30baf66f79,यसरी विश्वका कतिपय
b5d9b2b11e,दुःखद घडीमा
3c6ee4ac22,युगान्डाको जीतको
e28cdae874,वैज्ञानिक अनुसन्धान
e64bbd77da,दुग्ध दूध
f172fcfcfc,मुहम्म्द साहबले मक्काबाट
c8b774f175,हुन गएको हो
6f3a2785ca,घटनाहरू अवसरको महत्त्वको
555484006e,पाइलटको जन्म भएको छ
e613e7134c,निकै सहयोग
da06d7eee9,संस्कृत छात्र सङ्घ
c563c924d9,लडाकु सैनिकका लागि
02d93d85a0,त्यसैले मलाई राम
d0ec95f324,४२ पुरुष
dbce98c7b5,युग्म विकल्पीको उत्परिवर्तित
4f2c9c0183,कपडाहरूमा लपेटेर
c2640034e5,अञ्चलको विकसित जिल्लाका
da427cbe67,दे त्रेअन्फ
e00a5447ec,लगाउन सक्नेछ
f77aca2c5b,तपाईँंले के परिवर्तन
acdee4ec4a,इजलासका न्यायाधीशहरूको राय
d205ffa7f6,गोरखा भाषा प्रकाशिनी
1f5f437b4c,भएर रहेको अति
1a0398f76f,प्रवर्द्धन गर्दै सैनिक
0e06b8fa7f,अङ्कित छ
d10a77d528,उमावि पाल्पा जिल्लाको
c02998077b,अध्ययन शैक्षिक तालिक
d260737cf6,हात भाँचेको थियो
97d3105b5f,शीत ऋतुको तापमानमा
335ba2e68b,केही व्यक्तिलाई
f119566ec6,कथाहरू सत्य होइनन्
c41a074547,भने कि यदि
44e6b04e7b,शमन गर्ने
f2e62d63cf,लसीकार्बुद कोशिका हो
99b5b85e5d,डम विट्नेस अङ्ग्रेजी
c338b1c387,झमक घिमिरे
9394d0a39d,त्यही स्थानमा महादेवको
5b0a446a5c,जनकपुरधाम राम र सीताको विवाहस्थल पनि मानिन्छ।
156e97616f,पो हो कि भन्ठानी
cbdfce0b15,अनुवाद गरेका छन्
nep_0546_8153093399,सापकोटाकी श्रीमती तारादेवी पनि माओवादीको क्षेत्रीय सदस्य हुन्
f0a9f21279,गाईकाने बराठे आदि
b31e2d4fce,राष्ट्रिय पार्टीले संविधान
a09cb00353,सदरमुकाम खलङ्गा जाने
3fc27ad010,मेरो सानो खेलले
a932a385c1,नेवार मुस्लिम तामाङ
a7e7418d19,अभिनयको लागि वर्ष
c5bf207427,सबै दरबारहरू २०१८
d73ea2006f,पैदा हुन्छ तब
e99f49be31,बढाएका छन्
c0aa4d695d,विधायक हुनुभएको थियो
nep_9407_0996409696,यसलाई अङ्ग्रेजीमा ब्ल्याकहेडेड बन्टिङ भनिन्छ
b68705284d,अझै बढी कडिकडाउ
cd61b9620f,मण्डन मिश्रको दर्शनार्थ
3fb6beb820,जरा उपयोगी छ
6e1bb591ec,परिणामस्वरूप पहिलो पटक
9815d95742,किम्बु
ebe1779c24,नगरपालिका थपिँदा
db2e5a36c6,यसको प्रकाशन विराटनगरमा
320fb8edde,बेमेल तथा विस‌ २०५२
fc77d54e53,किताब सबै तपाईँ
f2fc7e152c,तपाईँ त्यो लेखको
703adafd57,शान्तिपूर्णरूपमा संविधानसभाको निर्वाचन
e1ff2fb665,यसलाई विस्तार गरेर
61e0cb8521,तिनले निरन्तरता पाइरहने
ba9ed0f677,चिसो तथा तापमा
8e4d95bb16,भाग खुलेको सटरलाई
e5980c2816,सिकाउने र यसमा
c2908560e8,लडाईँँ रोकिएपछि पनि
583f69efe6,महिलाहरूलाई पूर्ण वयस्क
0b52e19d17,मधेस आन्दोलनकै आलोकमा
Voice37,फर्जी बिल बनाएर समेत इन्धनमा आर्थिक अनियमितता हुने गरेको ती कर्मचारीले बताए ।
f33a9be86f,दिन पृथ्वी र अन्तरिक्षको
e7a8898f57,छोरीहरू पतिगृहका लागि
c2468ffde6,नियन्त्रण गर्छ
6ad97a1e52,रोयौ दमिनी भाउजू
e7cb7cefcf,ताराहरूमा पाँचौँ सबभन्दा
3c6f20ffa8,एक अन्य महत्वपूर्ण योगदान
2cd5cc76c5,अहिले तीनवटा शब्दहरू
fd96cd2671,राजा दुष्यन्त
94cd0c21ed,अब बिर्सिदेऊ सुटुक्कको
18c033987a,लागि राम्रा स्थानहरूलाई
38d442aa62,यस दिनलाई इल
704d5586c7,तालको लम्बाइ ११०
ade849839a,सिन्धुली रामेछाप महोत्तरी
6f475d6d0a,घातक उत्परिवर्तन अलिङ्गसूत्रहरूमा
d016520cf4,टेलिभिजन नाफा
ea3a620412,मा एक उपाय
bc5fad1e24,ती दुबै मित्र
b89fb6d6ee,समेत रहेको छ
50d19733bd,पनि परिचित छन्
639f963dda,दोस्रो साता रिहा
c312a8749e,इशानेश्वर नेपालको
d7ca66e539,डम्फुको आकार गोलो हुन्छ
164e972a2c,अस्पतालहरूका लागि
aab2a56a62,नामक सानो एल्बम
cc279cdb53,वनजङ्गलमा अनेक प्रकारका
Voice76,"नेपालका पहाड, भित्रि मधेस् तथा तराई क्षेत्र गरी सबै क्षेत्रतिर नेपाली भाषा बोलिन्छ।"
6e2e1823df,भूमिका निर्वाह
08a7fd005c,राजधानी काठमाडौँको मुटु
d019196550,अङ्ग्रेज पल्टनको भारतीय
9b14180d40,यात्रालाई प्रकाशमय पार्छ
818ceb3984,एउटा मन्त्रालयको रूपमा
5e660a1dd6,माछा विशेष उल्लेखनीय छ
fa9a43f5a3,पूर्वमा विभाजित छ
258fe1633e,यो वार्ताले
nep_0546_7198399203,मध्यपहाडी राजमार्गलाई पुष्पलाल लोकमार्ग पनि भनिन्छ
638812b68a,वुड्पेकर भनिन्छ
f194264274,यी किरणहरूको प्रभाव
09403420eb,यो फेरि फुल्छ
d946557096,यसलाई लिइएको छ
fa741f1133,ब्ल्याक बेल्ट पनि हुनुहुन्छ
0a4ae83ed0,विश्वको अर्थतन्त्रलाई असर
b2ff5cf466,कुनै विशेष वातावरणमा
ab85d6f580,कतिपय त्यस्तै छन्
5344740a38,योगेश्वोर ढकालकी छोरी
8be463367e,यहाँलाई स्वागत छ
nep_2099_5868366489,छ महिनाभित्र यी राजकुमारहरूलाई राजनीति जान्ने बनाउन मैले आफ्नो नाम फेर्छु
e1e9ce33f1,जसले रामले स्थापना गर्नुभएको रामेश्वर शिवलाई दर्शन गर्छ त्यसको ब्रह्म हत्यादि पाप पनि नष्ट हुन्छ।
4b2439ed21,सो पोखरीमा नुहाएमा
9a86bf5c45,सेना पठाइने हेतु
55ff548199,सूचना विज्ञानकेन्द्र मोतिहारीले
ea04e25887,प्रसिद्ध शुक्लाफाँट वन्यजन्तु
f40bf74fe8,काफलकोट सुर्खेत जिल्लामा
df9a13df6a,सामान्यतया निर्माणस्थलमा
ae452ddaad,नेपाल स्वास्थ्यकर्मी सङ्घ
93054e1e6d,वर्तमान अवस्थालाई बदल्नेछ
a9092277d9,जनकप्रसाद हुमागाईँ
8e3162e66e,अवस्था आउँछ
0e1b46a153,साप्ताहिक नेपाल
e7873035cd,भेटाइएका वा पत्ता लगाइएका
d4f109f4ec,आकार प्रकार झल्कने
d28835119d,रूपमा रहेको पाटनको
21d5e39980,ऐसडाउनको आफ्नो खोजको
d30bc045de,कृषकले उत्पादन गरेका
e4e80f7c8d,राज्यमा भएको हो
dea9c76e36,लेखेको पुस्तक द मङ्क
f4f313dd1f,विज्ञान र गरम झर्ने
f59da3e2de,नेतृत्व बम बहादुर
550d08482e,समेत मानेको देखिन्छ।
971e11f975,किलोग्राम छ
a9844cf8a5,उसकी माता पीपलको
Voice2021,बाकी सबैजना पनि बिस्तारै बिस्तारै आउँदै गरे।
Voice563,म पनि ठूलो हुन्छु- धेरै पढ्छु ।
e5fc7f3967,यसले पनि जिन
54f387396f,पहाडी क्षेत्रमा सबैभन्दा
9a0c49eda4,सुवेदीले पनि रोल्पामा
c04443047f,प्रकोपबाट बाँचियोस् तथा
86a1df70e7,सन् १९६२ र
378e2c8ad4,खपतको लागि गरिन्छ
d372609ed9,टाइटानिक फिल्म ३ घण्टा
ff93035f40,उत्पादन गर्न सकिन्छ
ecd3825d58,पृष्ठहरू खोज्नु नपरोस्
79e2b90f24,२४ न्यायसम्बन्धी हक
2fa9659d89,अहिले भारतको
f0ad56c4f7,मध्यम पुरुषवाचक सर्वनाम जुन सर्वनामको प्रयोग बोल्नेवाला श्रोताका लागि गरिन्छ त्यसलाई मध्यम पुरुषवाचक सर्वनाम भन्दछन्।
0f41a3338d,कुरा भन्छ त्यो
cb5f449652,८२ डिग्री ३६ मिनेटदेखि
f1289ca5b4,सङ्गठन हो
0d972e9066,पहिचान जनाउँछ
9ddaaf13fc,अनुमानित हजारौँ स्थानहरू
4aa3d73951,सम्पर्क गर्न सकिन्छ
b42d93436b,कसो होला
6a49dc3107,समेत समावेश छ
51fe9c5507,रूपमा हुन्छ
fd77551f04,देशमा इस्लामिक क्रान्ति
7e05082330,मासिक १९६९ अप्रिलमा
5ae89395a2,टोखा सरस्वती
9f722d0845,नेपालको राष्ट्रदेवता मानिन्छ
efd9aa68f0,प्रदेशको क्षेत्रफल वकिमि
fbf23d5f50,जनजीवनको पर्याप्त
defc603550,आधारमा त्यो शब्द
5e6d112f7e,यही वर्ष भयो
7aff7a8c5d,दिएको बताए
331b37457a,वेल्स माउन्टेन विषयमा
e9f70fea67,सही थियो
5ddc0f0572,रोएर बाँच्नु पर्‍यो
81ba1c04ee,बन्छ त्यसैले अम्लिसोलाई
eb2db0bdfd,छहरा उत्तरमा पाल्पाकै
fd7feaf72e,४९००० वर्ग किमि
119d454c9e,उनी ४२ दिनदेखि
841347466e,बसेको धार्मिक मान्यता
feb7aa06fd,एसलभी ३ को
nep_2099_2898115278,मोदी मर्दी काली विजयपुर कोत्रे साद्री काहुँ हर्पन फुस्रे इन्दी आदि
c8fb487c17,क्षेत्र पनि भनिन्छ
d82c3a2bb8,स्थानीय रामजानकी मन्दिरका
fb534463dd,आसपासका अकाबा लगायतका
f886223503,चित्रित गर्नको लागि
2cb0031469,ग्रहहरूको स्थितिको
f74f7a8935,शिक्षा एक
fc7a220bc0,विशेषज्ञहरूद्वारा परीक्षण
ecde418b6d,उनका साथीहरूले उनलाई
0fa8956a94,फेन्टासी टेलिभिजन शृङ्खला
493f42c39d,यसलाई हुम्ला कर्णाली
dd54f3a703,औपनिवेशिक सरकारको
397b2c72ed,जिम्मेवार सरकारी
74837626fd,ल्यायो मुसि मैले
cece226352,आचार्यकै कार्यकालमा
8f3a746978,एक सय ५० प्रजातिका
859512ac14,१६ गते नै
609dba8a8b,महाभारतमा मुख्यत चन्द्रवंशिहरूका
4b22944659,तथा पाँच दिदीबहिनी
d1ec141a3c,खगोल विज्ञानमा लाइब्रेरी
a8726bb56f,जोडबाट उनीहरू फैलिए
f62b617f88,पछिल्लो सत्रको तरिका
bc98ad9916,९० प्रतिशत रोमन
b26816ca62,पाउन सफल भएका थिए
b9604ff0aa,बगैँचामा मात्र
daaeb673f7,उपप्रमुखमा रमेशमान महर्जन
cb468cf06d,यो लगभग ३०
67dd6e6d2b,यस वर्गका पनि
d3f195064c,दशक आर्थिक मन्दी
821c1cd021,जम्मा १९ घडीको
